Joint1Tx, Joint1Ty, Joint1Tz, Joint2Tx, Joint2Ty, Joint2Tz, Joint3Tx, Joint3Ty, Joint3Tz, Joint1Ix, Joint1Iy, Joint1Iz, Joint2Ix, Joint2Iy, Joint2Iz, Joint3Ix, Joint3Iy, Joint3Iz, Joint1Mx, Joint1My, Joint1Mz, Joint2Mx, Joint2My, Joint2Mz, Joint3Mx, Joint3My, Joint3Mz,ThumbClosure, IndexClosure, MiddleClosure
-32.91464,91.97311,40.22142,27.89476,-0.4562988,-5.234375,13.57496,-0.6229553,-3.620514,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,68.5438,-2.084534,-1.752411,78.01736,-7.866058,-8.141937,86.50958,-21.6702,-21.41229,0.4509804,0,0.7803922
-41.39447,107.165,40.00509,25.22211,-0.185791,-5.113373,11.23464,-0.4720154,-3.588135,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,38.47606,-0.02072144,0.8333912,43.31892,-1.439087,-2.34729,46.87682,-1.670258,-1.834503,0.4078431,0,0.3490196
-26.02271,101.4211,43.18507,48.9455,-3.331268,-7.051727,33.1078,-2.070404,-4.202332,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,9.920357,0.2972961,2.734162,15.90549,-0.4510193,-1.808228,12.95931,-0.5479736,-1.278717,1,0,0.0627451
-21.12253,96.94143,43.05955,48.9455,-3.331268,-7.051727,33.1078,-2.070404,-4.202332,32.34037,0.7140526,4.908989,26.37694,-1.598419,-3.594513,30.76192,-2.535736,-4.009674,8.918185,0.2901804,2.807685,15.03413,-0.4295654,-1.800354,11.85503,-0.5193176,-1.27417,1,0.2745098,0.06666667
-34.11673,103.888,40.66238,39.86953,-1.87616,-6.030273,24.37324,-1.368713,-3.863983,64.92718,2.140042,1.910111,72.82057,-10.48456,-10.96262,69.25733,-9.627991,-9.7677,17.62347,0.3101766,2.192532,22.79649,-0.6363525,-1.884399,21.64546,-0.7803345,-1.336761,0.7764706,0.7411765,0.1686275
-18.00497,94.14745,42.77117,48.9455,-3.331268,-7.051727,33.1078,-2.070404,-4.202332,80.49627,0.2409059,-1.954926,84.14,-146.7606,-146.6228,86.1852,-65.00488,-64.57184,36.20353,0.04311821,0.980592,40.94199,-1.317749,-2.266327,44.01209,-1.538116,-1.740417,1,0.9764706,0.3921569
-11.2023,88.06384,41.60549,48.9455,-3.331268,-7.051727,33.1078,-2.070404,-4.202332,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,51.71553,-0.5713501,-0.07928467,57.87301,-2.515839,-3.170013,64.03676,-2.936218,-2.897095,1,1,0.5803922
-11.2023,88.06384,41.60549,48.9455,-3.331268,-7.051727,33.1078,-2.070404,-4.202332,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,56.54414,-0.8741455,-0.4629211,63.47714,-3.212219,-3.764893,70.45972,-3.911316,-3.805115,1,1,0.6509804
-11.27933,87.83602,41.42313,48.71758,-3.288544,-7.019562,32.87908,-2.050385,-4.191437,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,68.5438,-2.084534,-1.752411,78.01736,-7.866058,-8.141937,86.50958,-21.6702,-21.41229,0.9921569,1,0.8156863
-11.27933,87.83602,41.42313,48.71758,-3.288544,-7.019562,32.87908,-2.050385,-4.191437,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0.9921569,1,1
-11.24084,87.9505,41.51413,48.83181,-3.309906,-7.035645,32.99363,-2.060394,-4.196899,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0.9960784,1,1
-11.2023,88.06384,41.60549,48.9455,-3.331268,-7.051727,33.1078,-2.070404,-4.202332,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,49.56261,-0.4571838,0.07971345,55.42452,-2.277893,-2.975708,61.1975,-2.636017,-2.62793,1,1,0.5450981
-11.2023,88.06384,41.60549,48.9455,-3.331268,-7.051727,33.1078,-2.070404,-4.202332,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,28.63967,0.2040601,1.46683,33.28278,-0.9863281,-2.063232,34.67251,-1.177734,-1.514404,1,1,0.2745098
-11.2023,88.06384,41.60549,48.9455,-3.331268,-7.051727,33.1078,-2.070404,-4.202332,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,15.61241,0.3138111,2.330381,20.96371,-0.5841675,-1.861511,19.34388,-0.7171631,-1.317322,1,1,0.1333333
-11.2023,88.06384,41.60549,48.9455,-3.331268,-7.051727,33.1078,-2.070404,-4.202332,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,45.81884,-0.283844,0.3438965,51.242,-1.935364,-2.706818,56.3021,-2.22699,-2.27475,1,1,0.5058824
-11.2023,88.06384,41.60549,48.9455,-3.331268,-7.051727,33.1078,-2.070404,-4.202332,72.91064,1.854604,0.6152842,83.54181,-29.80148,-29.95905,78.65678,-17.94415,-17.78796,50.79575,-0.5211487,-0.01062012,56.82312,-2.409851,-3.082794,62.82173,-2.80072,-2.77475,1,0.8117647,0.5529412
-22.60406,97.98652,42.95248,48.60285,-3.267181,-7.00354,32.76418,-2.040375,-4.186005,62.54255,2.127676,2.201684,69.46684,-8.638672,-9.215027,66.41534,-8.407684,-8.637238,39.44503,-0.05032349,0.7702058,44.34319,-1.49469,-2.385406,48.10611,-1.731201,-1.879486,0.972549,0.6862745,0.4196078
-29.05319,98.107,40.70019,40.90512,-2.020905,-6.124084,25.33881,-1.440857,-3.894318,62.54255,2.127676,2.201684,69.46684,-8.638672,-9.215027,66.41534,-8.407684,-8.637238,39.44503,-0.05032349,0.7702058,44.34319,-1.49469,-2.385406,48.10611,-1.731201,-1.879486,0.7647059,0.6862745,0.4156863
-27.92056,97.35731,40.75745,41.62886,-2.124817,-6.192596,26.01752,-1.492279,-3.916565,63.34054,2.13505,2.107172,70.59253,-9.18869,-9.731964,67.36702,-8.783478,-8.98288,49.25315,-0.4416809,0.1020935,55.07515,-2.246429,-2.950439,60.79075,-2.597382,-2.593842,0.7803922,0.6980392,0.5568628
-25.76953,96.26305,40.95099,43.17431,-2.354736,-6.347656,27.47841,-1.605011,-3.967316,62.80891,2.130472,2.170455,69.8429,-8.815765,-9.381073,66.73302,-8.529877,-8.749329,75.18169,-3.394806,-3.025696,86.18044,-26.39047,-26.49554,84.03563,-168.0489,-167.7159,0.8196079,0.6941177,0.8980392
-25.54117,95.46501,40.75425,42.61977,-2.270935,-6.290619,26.95231,-1.564056,-3.948578,59.3207,2.070594,2.558043,64.89529,-6.89621,-7.607635,62.57001,-7.142517,-7.49472,56.54414,-0.8741455,-0.4629211,63.47714,-3.212219,-3.764893,70.45972,-3.911316,-3.805115,0.8039216,0.6392157,0.6352941
-26.12567,96.27788,40.86655,42.75919,-2.29184,-6.30481,27.08438,-1.57431,-3.953247,58.77927,2.057298,2.614593,64.12368,-6.660126,-7.394531,61.92367,-6.961884,-7.334869,10.58899,0.30133,2.685548,16.49,-0.4656372,-1.81369,13.69936,-0.5672607,-1.282074,0.8117647,0.6352941,0.05098039
-26.50928,97.23481,41.0693,43.31162,-2.375732,-6.362061,27.60901,-1.615234,-3.972046,59.05014,2.064069,2.586406,64.50981,-6.776581,-7.499481,62.24702,-7.05127,-7.413849,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0.8235294,0.6352941,0
-24.78745,95.68136,41.01328,43.72037,-2.438812,-6.405487,27.99864,-1.645874,-3.986328,59.8609,2.082887,2.500762,65.66428,-7.145508,-7.834076,63.2149,-7.330811,-7.662323,33.25988,0.1148436,1.169982,37.91546,-1.177002,-2.176636,40.34087,-1.385468,-1.638611,0.8352941,0.6509804,0.4
-23.08701,93.0703,40.52172,43.03646,-2.333771,-6.333344,27.34743,-1.594788,-3.962616,56.87473,2.003401,2.807331,61.40376,-5.923401,-6.739319,59.65058,-6.38327,-6.829742,65.78057,-1.720398,-1.386078,74.60204,-6.000366,-6.343384,82.86928,-10.54752,-10.32272,0.8196079,0.5960785,0.7803922
-24.51083,94.12656,40.5649,42.4798,-2.25,-6.276459,26.81988,-1.553833,-3.94397,43.48417,1.404742,3.998902,42.19122,-2.922943,-4.347748,43.7589,-3.786896,-4.772125,76.71598,-3.85199,-3.465271,87.76866,-49.94568,-50.00916,81.96982,-171.2625,-170.9131,0.8,0.4156863,0.9215686
-26.13773,89.73859,39.4287,36.44477,-1.426819,-5.752533,21.22192,-1.140503,-3.775543,40.92525,1.258917,4.209854,38.53302,-2.567657,-4.117554,40.7518,-3.455719,-4.549347,73.36261,-2.948669,-2.595886,83.99854,-16.29752,-16.45081,86.42927,-159.478,-159.165,0.6392157,0.3803922,0.8627451
-26.39703,85.67693,38.96476,32.58903,-0.9662476,-5.491425,17.73942,-0.8993835,-3.695129,38.35677,1.104601,4.419654,34.87461,-2.246857,-3.925751,37.74621,-3.153442,-4.358032,39.76733,-0.06048584,0.7491206,44.6853,-1.513763,-2.398621,48.51603,-1.752136,-1.895172,0.5490196,0.3411765,0.4117647
-27.31107,84.47124,39.04156,30.28605,-0.7099609,-5.357697,15.68707,-0.7617188,-3.655579,37.2128,1.033424,4.512742,33.25043,-2.113586,-3.851105,36.41197,-3.02713,-4.28186,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0.4980392,0.3294118,0
-28.25089,86.71111,39.33331,30.82537,-0.7688599,-5.387665,16.16602,-0.7935791,-3.664307,37.78495,1.069208,4.466203,34.06231,-2.179565,-3.887665,37.07893,-3.089722,-4.319305,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0.5137255,0.3333333,0
-27.59137,86.81524,39.23148,31.88988,-0.887085,-5.449188,17.11434,-0.8571167,-3.682495,37.78495,1.069208,4.466203,34.06231,-2.179565,-3.887665,37.07893,-3.089722,-4.319305,15.27723,0.313942,2.353575,20.66061,-0.5757446,-1.85791,18.96262,-0.7068481,-1.314392,0.5372549,0.3372549,0.1333333
-26.13626,88.25122,39.2191,35.1355,-1.265564,-5.658234,20.0323,-1.056946,-3.746124,37.78495,1.069208,4.466203,34.06231,-2.179565,-3.887665,37.07893,-3.089722,-4.319305,61.81177,-1.301392,-0.9468384,69.76093,-4.422089,-4.857819,77.53161,-6.088074,-5.91275,0.6117647,0.3372549,0.7058824
-26.35895,84.35023,38.84846,31.53715,-0.8476257,-5.428436,16.79965,-0.835968,-3.676331,32.62729,0.7335731,4.885606,26.77944,-1.62674,-3.607178,31.09308,-2.562836,-4.02359,40.73207,-0.09188843,0.6857716,45.71365,-1.572601,-2.439819,49.74598,-1.816986,-1.944397,0.5215687,0.254902,0.4352941
-27.29272,80.6275,38.90805,27.14138,-0.3787537,-5.198547,12.9132,-0.5799866,-3.610687,24.02774,0.1098431,5.596231,14.86121,-0.8550415,-3.331421,21.25856,-1.824371,-3.696625,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0.4352941,0.1490196,0
-28.14737,79.46237,39.19842,24.83216,-0.1473389,-5.097107,10.89482,-0.4503174,-3.583954,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0.3921569,0,0
-28.50983,81.11949,39.30534,25.61003,-0.2242737,-5.129913,11.5731,-0.4936829,-3.592407,13.53637,-0.765686,6.516215,0.8186581,-0.04562378,-3.220215,9.539678,-1.062103,-3.493103,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0.4039216,0.003921569,0
-29.6459,66.61538,41.08269,11.33354,1.0689,-4.716949,-0.666626,0.2689793,-3.519714,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0.1215686,0,0
-26.79788,48.83556,41.29241,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0,0,0
-28.01379,52.56358,41.97907,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0,0,0
-28.01379,52.56358,41.97907,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,34.57101,0.08438115,1.085739,39.25624,-1.23761,-2.214661,41.97046,-1.451172,-1.681458,0,0,0.3607843
-29.21722,59.85822,41.82257,6.508323,1.469127,-4.654846,-4.728271,0.5194592,-3.531555,20.31961,-0.1844177,5.912641,9.829126,-0.5581055,-3.267914,17.07987,-1.542206,-3.603912,58.61407,-1.027893,-0.6428833,65.9259,-3.611725,-4.119263,73.23249,-4.550964,-4.417114,0.04705882,0.1098039,0.6627451
-30.22443,65.56052,41.71403,9.057978,1.258977,-4.683319,-2.585602,0.3871149,-3.523071,67.02261,2.123192,1.627335,75.73606,-12.78482,-13.17755,71.74782,-10.99921,-11.06061,62.95743,-1.412079,-1.065369,71.14962,-4.793793,-5.203186,79.07433,-6.92984,-6.73999,0.1254902,0.8039216,0.8039216
-29.07681,79.46497,39.55791,23.25224,0.006010745,-5.034637,9.521986,-0.3631287,-3.568542,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0.3568628,1,1
-27.10873,76.36664,38.82982,24.04621,-0.07058716,-5.065369,10.2111,-0.4067993,-3.576019,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0.3764706,1,1
-27.77988,91.58512,39.70517,35.95778,-1.366211,-5.716736,20.77854,-1.109192,-3.764343,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0.6509804,1,1
-22.46887,97.76138,42.88268,48.48761,-3.245819,-6.987518,32.64891,-2.030365,-4.180603,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0.9921569,1,1
-20.41251,95.98116,42.80015,48.60285,-3.267181,-7.00354,32.76418,-2.040375,-4.186005,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0.9882353,1,1
-24.8483,94.23373,40.52885,42.19827,-2.208191,-6.248322,26.55389,-1.533325,-3.934753,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0.7803922,1,1
-27.18631,74.99574,38.88641,22.85226,0.04424789,-5.019653,9.175415,-0.3412476,-3.564972,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0.3490196,1,1
-21.38849,34.44658,36.24395,6.039712,1.507493,-4.650635,-5.121307,0.5438138,-3.533661,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0.04705882,1,1
-20.85162,34.26009,35.49048,7.208375,1.411675,-4.661713,-4.140686,0.4831004,-3.528748,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0.07058824,1,1
-19.98428,24.37803,34.91284,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0,1,1
-19.83307,23.69955,34.69717,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0,1,1
-22.17453,61.07036,36.18693,21.02795,0.2158772,-4.955536,7.599411,-0.2421875,-3.550568,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0.3843137,1,1
-20.43454,92.77808,41.08691,45.43665,-2.713409,-6.598236,29.6489,-1.778168,-4.05011,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0.8862745,1,1
-16.15866,92.50053,42.52709,48.9455,-3.331268,-7.051727,33.1078,-2.070404,-4.202332,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,1,1,1
-11.2023,88.06384,41.60549,48.9455,-3.331268,-7.051727,33.1078,-2.070404,-4.202332,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,1,1,1
-11.2023,88.06384,41.60549,48.9455,-3.331268,-7.051727,33.1078,-2.070404,-4.202332,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,1,1,1
-11.2023,88.06384,41.60549,48.9455,-3.331268,-7.051727,33.1078,-2.070404,-4.202332,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,1,1,1
-14.93973,91.41337,42.33643,48.9455,-3.331268,-7.051727,33.1078,-2.070404,-4.202332,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,1,1,1
-16.46494,92.77364,42.57131,48.9455,-3.331268,-7.051727,33.1078,-2.070404,-4.202332,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,1,1,1
-18.78003,94.83985,42.85749,48.9455,-3.331268,-7.051727,33.1078,-2.070404,-4.202332,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,1,1,1
-21.13104,96.2044,42.59373,48.13871,-3.181763,-6.939667,32.30093,-2.000275,-4.164459,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0.972549,1,1
-26.24387,88.78917,39.29599,35.466,-1.305756,-5.681458,20.33188,-1.077881,-3.753326,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0.6196079,1,1
-26.34882,87.80405,39.17884,34.46809,-1.185364,-5.612457,19.42879,-1.015045,-3.731995,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0.5960785,1,1
-26.62164,85.00136,38.94435,31.71378,-0.8673401,-5.438782,16.95717,-0.8465576,-3.679382,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0.5333334,1,1
-28.57068,77.43639,39.42662,22.4503,0.08244738,-5.004944,8.82751,-0.3193054,-3.561554,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0.3372549,1,1
-25.39273,44.38436,40.3628,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0,1,1
-25.02606,43.19118,40.09419,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0,1,1
-28.302,84.07859,39.25572,28.45438,-0.5146179,-5.261902,14.06763,-0.6550903,-3.628204,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0.4705882,1,1
-28.10867,94.63514,40.14909,38.49967,-1.691284,-5.913483,23.10542,-1.275604,-3.826508,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0.7019608,1,1
-25.66013,96.90782,41.20053,43.99022,-2.480896,-6.434662,28.25655,-1.66626,-3.995941,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0.854902,1,1
-22.72949,96.72204,42.17084,47.06395,-2.989746,-6.797882,31.23736,-1.909698,-4.11676,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0.945098,1,1
-17.23322,93.45876,42.67571,48.9455,-3.331268,-7.051727,33.1078,-2.070404,-4.202332,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,1,1,1
-12.38559,89.12844,41.86089,48.9455,-3.331268,-7.051727,33.1078,-2.070404,-4.202332,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,1,1,1
-19.55811,95.5362,42.93447,48.9455,-3.331268,-7.051727,33.1078,-2.070404,-4.202332,75.89709,1.49712,-0.1183777,86.47353,-65.90247,-65.9429,82.02087,-25.91461,-25.64911,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,1,0.8784314,1
-19.55811,95.5362,42.93447,48.9455,-3.331268,-7.051727,33.1078,-2.070404,-4.202332,58.77927,2.057298,2.614593,64.12368,-6.660126,-7.394531,61.92367,-6.961884,-7.334869,79.71461,-5.086578,-4.654816,86.98079,-145.1882,-145.168,77.89545,-174.3719,-173.9912,1,0.6313726,0.972549
-22.46399,96.23194,42.028,46.81936,-2.947144,-6.766754,30.99699,-1.889526,-4.106323,56.32796,1.986041,2.86107,60.62145,-5.734985,-6.574493,58.99823,-6.231598,-6.69928,76.96944,-3.936554,-3.54657,87.96366,-57.08142,-57.13797,81.62675,-171.6413,-171.2891,0.9215686,0.5960785,0.9254902
-29.01837,77.66208,39.61483,21.84366,0.139681,-4.983368,8.303162,-0.2863159,-3.556641,55.50566,1.958482,2.940694,59.44396,-5.46814,-6.343292,58.01749,-6.01416,-6.513855,76.96944,-3.936554,-3.54657,87.96366,-57.08142,-57.13797,81.62675,-171.6413,-171.2891,0.3137255,0.5803922,0.9176471
-27.73788,59.52798,40.50057,9.744972,1.201875,-4.692627,-2.006958,0.3514671,-3.521637,54.95608,1.939137,2.993165,58.65641,-5.299835,-6.198975,57.36223,-5.875458,-6.396637,77.72597,-4.207214,-3.806915,88.28206,-85.91965,-85.95532,80.601,-172.608,-172.2479,0.1137255,0.5764706,0.9372549
-27.9426,93.15275,39.91992,37.24577,-1.528168,-5.813324,21.95364,-1.192566,-3.794708,56.05411,1.977054,2.887738,60.22948,-5.644012,-6.495392,58.6716,-6.157837,-6.636169,80.44946,-5.495117,-5.05011,86.14644,-153.3795,-153.3382,76.89348,-174.8412,-174.4531,0.6980392,0.5921569,0.9803922
-21.75101,97.50851,43.09851,48.9455,-3.331268,-7.051727,33.1078,-2.070404,-4.202332,58.5081,2.050286,2.642606,63.73694,-6.546692,-7.292633,61.59993,-6.874268,-7.25769,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,1,0.6313726,1
-16.61829,92.91039,42.5929,48.9455,-3.331268,-7.051727,33.1078,-2.070404,-4.202332,60.66882,2.099345,2.413366,66.81269,-7.546967,-8.201538,64.17934,-7.628784,-7.929474,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,1,0.6627451,1
-15.70038,92.09189,42.45816,48.9455,-3.331268,-7.051727,33.1078,-2.070404,-4.202332,62.54255,2.127676,2.201684,69.46684,-8.638672,-9.215027,66.41534,-8.407684,-8.637238,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,1,0.6862745,1
