Joint1Tx, Joint1Ty, Joint1Tz, Joint2Tx, Joint2Ty, Joint2Tz, Joint3Tx, Joint3Ty, Joint3Tz, Joint1Ix, Joint1Iy, Joint1Iz, Joint2Ix, Joint2Iy, Joint2Iz, Joint3Ix, Joint3Iy, Joint3Iz, Joint1Mx, Joint1My, Joint1Mz, Joint2Mx, Joint2My, Joint2Mz, Joint3Mx, Joint3My, Joint3Mz,ThumbClosure, IndexClosure, MiddleClosure
-32.71237,165.6448,-35.25854,8.555057,142.2773,-24.47318,37.05156,128.6807,-26.34927,17.74677,-84.42233,-7.373901,31.42056,-85.57581,-4.637299,51.78236,-85.5166,-1.238922,11.91077,-80.35193,1.861273,32.23616,-78.95782,4.146065,50.68713,-75.83334,7.439839,0.9294118,0.1372549,0.1294118
-42.07111,157.2798,-31.5426,-13.60492,141.5876,-18.75714,2.590641,137.0109,-14.76038,20.02868,-84.66385,-7.187073,36.83015,-86.09973,-4.658203,59.7885,-86.15897,-1.356201,15.93766,-80.03311,2.210378,39.91652,-78.05875,4.91357,62.85204,-72.15955,10.80089,0.5137255,0.1686275,0.1764706
-46.19788,146.5304,-28.94687,-25.08914,134.3452,-16.67032,-15.84476,131.8747,-12.26526,24.60442,-85.13361,-6.829742,47.75023,-87.2486,-4.884277,75.95483,-88.30334,-2.519287,23.29287,-79.36597,2.89381,54.17296,-75.49884,7.170712,83.66565,-27.61282,54.7097,0.3568628,0.2313726,0.2627451
-46.3537,147.6411,-29.19028,-32.24966,137.8351,-18.01758,-29.14404,136.649,-13.88596,24.89069,-85.16238,-6.808105,48.43634,-87.32773,-4.908997,76.97047,-88.55377,-2.710754,24.62285,-79.23199,3.025622,56.77958,-74.81534,7.791309,84.7688,14.08571,96.28193,0.2196078,0.2352941,0.2784314
-44.93988,156.8389,-31.3241,-33.79831,147.7438,-20.66577,-33.06573,147.1905,-16.83978,25.17697,-85.19116,-6.78656,49.12278,-87.40805,-4.935303,77.98644,-88.83908,-2.937408,24.29063,-79.2659,2.99242,56.12775,-74.99548,7.627101,84.78538,2.415601,84.64374,0.1686275,0.2392157,0.2745098
-45.0108,155.686,-31.05994,-32.59238,146.096,-20.1286,-30.77469,145.19,-16.12933,26.60842,-85.33395,-6.679993,52.55978,-87.83029,-5.09259,83.06868,-91.32956,-5.137695,27.27312,-78.95114,3.29767,61.99417,-73.09064,9.383249,79.50701,67.89343,149.8261,0.1843137,0.2588235,0.3137255
-46.06049,155.7092,-31.258,-44.14288,151.3264,-23.47168,-51.24133,155.0825,-22.75058,27.75344,-85.44711,-6.596191,55.31426,-88.19864,-5.254974,87.11039,-99.0979,-12.67737,26.61185,-79.02304,3.228539,60.69097,-73.57632,8.931576,81.29388,60.88502,142.885,0,0.2745098,0.3019608
-46.84674,148.4112,-29.43372,-44.83115,144.0609,-21.63113,-52.01074,147.5064,-20.70929,26.8947,-85.36234,-6.658936,53.24804,-87.91949,-5.129822,84.08395,-92.297,-6.047699,27.93344,-78.87811,3.367589,63.29651,-72.55981,9.879444,77.60879,72.83265,154.697,0,0.2627451,0.3254902
-43.66489,160.0693,-31.89963,-28.32544,149.0741,-20.43054,-23.85751,147.3347,-16.13614,27.18097,-85.39063,-6.637939,53.93653,-88.01056,-5.16922,85.0976,-93.6474,-7.340851,30.89216,-78.53461,3.69264,69.13497,-69.39108,12.88568,68.48952,83.87916,165.4226,0.2705882,0.2627451,0.3529412
-14.31088,-174.4788,-36.35297,26.63661,157.7672,-34.06104,52.64854,130.1918,-48.73108,43.92538,-86.97311,-5.532684,84.97134,113.9286,-160.6341,34.4368,92.16415,-178.2206,55.49856,-73.92944,7.856808,57.75951,89.71072,170.1047,-15.19189,98.17155,174.9641,1,0.4980392,0.6627451
-12.96231,-172.9974,-36.11047,27.93919,159.0884,-34.53503,53.59882,130.4166,-50.37344,63.58789,-88.80798,-4.534698,37.37286,92.81628,-179.2641,-37.07025,87.60213,-176.2033,77.90829,-56.49503,24.32603,5.825586,97.40704,174.692,-80.23431,-106.7643,24.66138,1,0.7921569,1
-12.96231,-172.9974,-36.11047,27.93919,159.0884,-34.53506,53.59882,130.4165,-50.37344,71.12429,-89.61121,-4.297394,19.28987,91.5303,-179.6307,-64.14691,82.68681,-172.0903,77.90831,-56.49506,24.32602,5.825585,97.40703,174.6921,-80.23431,-106.7643,24.66137,1,0.9019608,1
-12.96234,-172.9974,-36.11047,27.93918,159.0884,-34.53503,53.59881,130.4166,-50.37341,45.04137,-87.07538,-5.466949,82.36133,106.4417,-167.9696,30.37708,91.94725,-178.1974,57.23575,-73.39014,8.344106,53.94312,90.78217,170.9992,-21.39417,98.73944,174.8481,1,0.4745098,0.6352941
-22.43002,-149.9102,-30.04272,2.141539,-163.036,-22.54907,14.73621,-167.7415,-19.69815,7.86029,-83.3067,-8.260773,8.311189,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716565,-81.08597,0.9562421,11.64043,-80.57205,2.747961,18.0558,-79.85117,4.172275,0.4470588,0,0
-23.08115,-142.7337,-29.91455,-2.235046,-154.2568,-22.29575,7.037649,-157.6585,-18.89981,15.47116,-84.17612,-7.566406,26.05246,-85.06683,-4.663605,43.83943,-84.94714,-1.22467,10.23278,-80.4762,1.719643,29.0625,-79.27026,3.88083,45.65004,-76.79324,6.603701,0.3647059,0.1058824,0.1098039
-21.5881,-148.5,-29.57883,3.406745,-161.5848,-22.32776,16.32629,-166.3842,-19.60916,68.65285,-89.33276,-4.358826,25.195,91.92301,-179.5419,-55.31683,85.00605,-174.1485,77.90831,-56.495,24.32604,5.825577,97.40704,174.692,-80.23431,-106.7643,24.66136,0.4588235,0.8745098,1
-14.51917,-169.0443,-33.55954,24.40887,167.3443,-30.29224,49.29826,147.2045,-39.16299,77.11575,-90.4126,-4.277466,5.091915,90.63927,-179.7633,-84.46942,48.97808,-139.0142,77.90831,-56.49503,24.32601,5.825582,97.40704,174.692,-80.23431,-106.7643,24.66138,0.8784314,1,1
-13.70529,-171.2279,-34.82312,26.3626,162.9992,-32.40021,51.84877,138.6517,-44.70093,77.11575,-90.41257,-4.277435,5.091914,90.63927,-179.7633,-84.46942,48.97808,-139.0142,77.90826,-56.49503,24.32603,5.825579,97.40703,174.692,-80.23425,-106.7643,24.66138,0.9411765,1,1
-17.48868,-160.9375,-30.6586,16.38967,-178.8957,-25.16034,37.23063,170.4931,-26.4725,40.83961,-86.6893,-5.719391,86.62862,-119.1373,-34.12915,45.64833,92.7952,-178.2278,45.26635,-76.35754,5.676272,79.18741,70.69418,151.9983,20.62714,95.01314,174.4746,0.6862745,0.454902,0.5294118
-12.96234,-172.9974,-36.11047,27.93918,159.0884,-34.53503,53.59882,130.4166,-50.37341,38.86454,-86.50641,-5.842773,82.12141,-99.79135,-15.0672,52.81072,93.2459,-178.1712,34.8,-78.03537,4.156345,76.75515,-61.01559,21.02753,55.84905,89.44154,170.5181,1,0.427451,0.3960784
-12.96234,-172.9974,-36.11047,27.93919,159.0884,-34.53503,53.59882,130.4166,-50.37341,35.46167,-86.18823,-6.062561,73.93683,-92.60968,-8.394775,65.11808,94.23282,-177.8482,27.6034,-78.91479,3.332531,62.64544,-72.83124,9.625374,78.5685,70.56515,152.4638,1,0.3803922,0.3137255
-12.96234,-172.9974,-36.11047,27.93918,159.0884,-34.53503,53.59881,130.4166,-50.37341,24.89069,-85.16238,-6.808105,48.43635,-87.32776,-4.909027,76.97043,-88.55377,-2.710785,35.12351,-77.99146,4.19674,77.37061,-59.87589,22.14692,54.78638,89.73697,170.7724,1,0.2352941,0.4039216
-17.5032,-159.0765,-30.22842,15.63966,-176.3763,-24.63434,35.8016,173.8066,-25.40674,7.860283,-83.3067,-8.260773,8.311187,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.871663,-81.08597,0.9562479,11.64042,-80.57208,2.747962,18.0558,-79.85117,4.172268,0.6627451,0,0
-19.61639,-150.0907,-29.04575,8.154651,-164.1084,-22.41766,23.47904,-170.0373,-20.49762,7.860285,-83.3067,-8.260773,8.311197,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716644,-81.08597,0.9562502,11.64044,-80.57205,2.747966,18.0558,-79.85117,4.172271,0.5176471,0,0
-16.88513,-161.3864,-30.75546,17.63529,-179.8051,-25.55096,39.01778,168.8123,-27.49463,27.4672,-85.41891,-6.617035,54.62529,-88.10358,-5.210907,86.1077,-95.67908,-9.31543,34.15193,-78.1221,4.076371,75.5111,-63.00681,19.07659,57.97151,88.79859,169.9564,0.7058824,0.2705882,0.3921569
-16.38638,-163.1563,-31.24149,19.18167,177.4565,-26.38425,41.47257,164.6205,-29.44131,64.35769,-88.88489,-4.504669,35.51603,92.67014,-179.317,-39.85275,87.304,-175.9883,76.09969,-59.9455,20.98444,10.33615,96.97208,174.6076,-85.55109,-150.0403,67.57191,0.7411765,0.7960784,0.9686275
-13.40598,-171.9674,-35.32666,27.02295,161.4155,-33.23682,52.62453,135.3741,-46.92358,77.11575,-90.4126,-4.277466,5.09191,90.63926,-179.7633,-84.46942,48.97803,-139.0141,77.90826,-56.495,24.32607,5.82558,97.40702,174.692,-80.23431,-106.7643,24.66135,0.9686275,1,1
-13.75549,-171.1004,-34.74075,26.24868,163.2656,-32.26312,51.70974,139.1949,-44.33746,77.11578,-90.41263,-4.277496,5.091912,90.63927,-179.7633,-84.46951,48.97802,-139.0141,77.90829,-56.49503,24.32603,5.825583,97.40702,174.6921,-80.23434,-106.7642,24.66132,0.9372549,1,1
-12.96234,-172.9974,-36.11047,27.93918,159.0884,-34.53506,53.59882,130.4166,-50.37341,65.63289,-89.01422,-4.457245,32.44453,92.43736,-179.3951,-44.45575,86.75231,-175.5736,74.93124,-61.72125,19.27481,13.19402,96.69122,174.5382,-84.96201,152.7578,124.5426,1,0.8156863,0.9490196
-13.5054,-171.7257,-35.15707,26.80723,161.9406,-32.95529,52.3771,136.4698,-46.17502,77.11573,-90.41266,-4.277527,5.091912,90.63928,-179.7633,-84.46942,48.97801,-139.0141,76.09966,-59.9455,20.98442,10.33616,96.97208,174.6076,-85.55103,-150.0403,67.57192,0.9568627,1,0.9686275
-14.9353,-167.835,-32.97336,23.32785,169.5821,-29.31015,47.76994,151.3502,-36.63855,77.11572,-90.4126,-4.277466,5.091909,90.63927,-179.7633,-84.46942,48.97801,-139.0141,77.90831,-56.49503,24.32603,5.825579,97.40704,174.692,-80.23431,-106.7643,24.66136,0.8470588,1,1
-15.62509,-165.6988,-32.09027,21.42592,173.311,-27.82404,44.94805,157.8776,-32.91577,77.11578,-90.41263,-4.277466,5.091901,90.63927,-179.7633,-84.46942,48.97801,-139.0141,30.23657,-78.6131,3.618847,67.84216,-70.23413,12.07967,70.56123,82.3008,163.9175,0.7960784,1,0.3215686
-14.98776,-167.6783,-32.90234,23.1879,169.8649,-29.19092,47.56749,151.8616,-36.33533,53.82605,-87.88025,-4.984161,61.05455,95.42725,-177.8482,-1.617737,90.22913,-177.7155,0.8716558,-81.08597,0.9562453,11.64043,-80.57208,2.74797,18.0558,-79.85117,4.172276,0.8470588,0.6313726,0
-17.61646,-158.639,-30.14081,15.26474,-175.7429,-24.47998,35.19271,174.7015,-25.0603,7.860287,-83.3067,-8.260773,8.311198,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716613,-81.08594,0.9562415,11.64043,-80.57208,2.747966,18.0558,-79.85117,4.172274,0.654902,0,0
-19.27371,-151.6773,-29.17209,9.442069,-166.1817,-22.68323,25.61709,-172.6226,-21.09073,7.860288,-83.3067,-8.260773,8.311196,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,5.875911,-80.77698,1.359843,20.89493,-79.95544,3.29533,32.69493,-78.54843,5.153284,0.5411765,0,0.05882353
-16.99686,-160.9785,-30.65405,17.28095,-179.1885,-25.37585,38.45019,169.7302,-27.09161,10.38309,-83.60345,-8.021393,14.15375,-83.9303,-4.870972,26.23854,-83.73804,-1.410278,77.90831,-56.49506,24.32601,5.825579,97.40703,174.6921,-80.23431,-106.7643,24.66134,0.6980392,0.03529412,1
-16.99686,-160.9785,-30.65405,17.28095,-179.1885,-25.37585,38.4502,169.7302,-27.09161,59.68815,-88.42896,-4.700684,46.80722,93.64547,-178.9082,-22.93808,88.83975,-177.0116,77.90829,-56.49506,24.326,5.825582,97.40703,174.692,-80.23431,-106.7643,24.66135,0.6980392,0.7254902,1
-20.5744,-145.32,-28.83401,4.375968,-158.0353,-21.87082,17.17427,-162.6957,-19.20166,61.51834,-88.60492,-4.620148,42.37406,93.23502,-179.0962,-29.57736,88.30572,-176.6809,42.45824,-76.86707,5.218194,83.86275,44.26962,125.7892,30.23079,93.98217,173.946,0.4509804,0.7529412,0.4941176
-12.96234,-172.9974,-36.11047,27.93918,159.0884,-34.53503,53.5988,130.4166,-50.37341,48.36724,-87.37952,-5.276825,74.34052,99.03928,-174.9316,18.26785,91.31187,-178.077,18.95311,-79.7738,2.482283,45.72666,-77.19659,5.661039,71.94731,-66.27942,16.4309,1,0.5607843,0.2117647
-12.96234,-172.9974,-36.11047,27.93919,159.0884,-34.53506,53.59882,130.4166,-50.37341,23.45955,-85.01773,-6.917084,45.00952,-86.94281,-4.799683,71.8973,-87.53241,-1.986511,4.538394,-80.86325,1.251205,18.40834,-80.13583,3.138507,28.75642,-78.95071,4.839896,1,0.2156863,0.04313726
-15.95093,-176.2769,-36.59998,25.07323,156.1711,-33.44992,51.50383,129.8677,-46.78098,18.88704,-84.54367,-7.279785,34.12053,-85.83521,-4.641388,55.77803,-85.82443,-1.280853,4.872592,-80.84195,1.278279,19.02875,-80.09192,3.176866,29.73879,-78.85461,4.913989,1,0.1529412,0.04705882
-16.22638,-176.5789,-36.63629,24.81283,155.9039,-33.34363,51.31273,129.8081,-46.45801,21.17146,-84.7829,-7.095703,39.5487,-86.37112,-4.689026,63.81266,-86.53473,-1.478943,12.24642,-80.32648,1.889854,32.87289,-78.89148,4.202429,51.69745,-75.61282,7.635143,1,0.1843137,0.1333333
-15.67603,-175.9756,-36.56219,25.33373,156.438,-33.55496,51.69486,129.9257,-47.10449,16.89257,-84.3306,-7.445435,29.40236,-85.38373,-4.641998,48.79592,-85.29752,-1.224213,3.870375,-80.90533,1.197174,17.17003,-80.22141,3.063364,26.79638,-79.13483,4.699405,1,0.1254902,0.03529412
-18.30981,-178.866,-36.86279,22.86332,153.8882,-32.5061,49.87835,129.3123,-44.05298,12.92082,-83.89316,-7.790039,20.06974,-84.50043,-4.742889,34.98891,-84.34021,-1.286346,0.8716593,-81.08597,0.9562508,11.64043,-80.57205,2.747971,18.05579,-79.85117,4.17227,1,0.07058824,0
-19.2915,-179.9475,-36.93973,21.95674,152.9401,-32.09113,49.20907,129.0526,-42.94043,14.61979,-84.08252,-7.640106,24.05125,-84.87781,-4.684418,40.87877,-84.74268,-1.237427,0.871658,-81.08597,0.9562438,11.64043,-80.57205,2.74797,18.0558,-79.85117,4.172274,1,0.09803922,0
-20.70267,178.4907,-37.01636,20.6668,151.5771,-31.47205,48.25433,128.6518,-41.36102,14.90346,-84.1138,-7.615448,24.71755,-84.94077,-4.676849,41.86451,-84.81049,-1.232239,0.8716587,-81.08597,0.9562476,11.64044,-80.57205,2.747969,18.05579,-79.85117,4.17227,1,0.09803922,0
-12.96234,-172.9974,-36.11047,27.93918,159.0884,-34.53503,53.59882,130.4166,-50.37341,46.98566,-87.25323,-5.354767,77.69006,100.9979,-173.1542,23.29951,91.57525,-178.136,53.4445,-74.50928,7.334586,62.22693,88.12924,168.7234,-7.902405,97.53716,175.021,1,0.5411765,0.6352941
-12.96231,-172.9974,-36.11047,27.93918,159.0884,-34.53503,53.59881,130.4165,-50.37344,67.90333,-89.25186,-4.381195,26.9909,92.0466,-179.5098,-52.62726,85.51678,-174.5799,75.86816,-60.32111,20.62217,10.90539,96.91653,174.5948,-85.80566,-161.6475,79.13306,1,0.8509804,0.9647059
-12.96234,-172.9974,-36.11047,27.93919,159.0884,-34.53506,53.59882,130.4166,-50.37344,74.51306,-90.03409,-4.255524,11.238,91.01881,-179.7181,-76.06799,75.28928,-165.0499,77.90829,-56.49503,24.32602,5.825589,97.40702,174.6921,-80.23425,-106.7643,24.66135,1,0.9568627,1
-12.96234,-172.9974,-36.11047,27.93918,159.0884,-34.53506,53.59881,130.4165,-50.37344,76.17549,-90.26852,-4.262207,7.30829,90.77545,-179.7489,-81.65201,64.40465,-154.3411,77.90833,-56.495,24.32605,5.825582,97.40703,174.692,-80.23425,-106.7643,24.66136,1,0.9843137,1
-12.96234,-172.9974,-36.11047,27.93919,159.0884,-34.53506,53.59881,130.4166,-50.37344,75.46564,-90.16562,-4.256531,8.984535,90.87891,-179.7366,-79.31589,70.41482,-160.2761,77.90831,-56.49503,24.32603,5.825579,97.40704,174.6921,-80.23434,-106.7643,24.66137,1,0.9686275,1
-12.96234,-172.9974,-36.11047,27.93919,159.0884,-34.53503,53.59882,130.4166,-50.37341,64.10143,-88.85919,-4.514557,36.13384,92.71825,-179.2999,-38.92694,87.40582,-176.0625,74.45645,-62.3656,18.65651,14.34533,96.57658,174.5065,-83.72369,138.8174,138.3898,1,0.7921569,0.9411765
-18.76505,-172.6632,-33.87851,19.2215,164.8913,-28.54462,43.84938,148.5517,-33.75818,17.74675,-84.42233,-7.373901,31.42056,-85.57581,-4.637299,51.78235,-85.51657,-1.238953,6.880174,-80.71033,1.441912,22.76834,-79.81155,3.419312,35.6643,-78.21194,5.421561,0.8392157,0.1372549,0.07058824
-26.91223,-135.8853,-32.75989,-14.93524,-144.6022,-24.74652,-13.1875,-145.5491,-20.99307,7.860286,-83.30673,-8.260773,8.311199,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716627,-81.08597,0.9562429,11.64043,-80.57205,2.74797,18.0558,-79.85117,4.172278,0.1764706,0,0
-26.91788,-165.6718,-32.41006,-0.352356,179.1826,-23.55573,14.3026,173.4777,-20.70416,30.04216,-85.67072,-6.432312,60.8321,-89.05341,-5.712494,84.58839,100.4054,-172.724,37.69855,-77.62622,4.530947,82.00017,-44.6969,37.15862,46.26074,91.6431,172.3344,0.5019608,0.3058824,0.4352941
-30.00168,-168.0436,-33.14618,-6.395508,177.7131,-23.47351,5.684034,173.1038,-19.89969,66.39332,-89.09271,-4.430511,30.6158,92.30344,-179.4367,-47.19623,86.38081,-175.2833,77.90829,-56.49506,24.32602,5.825576,97.40703,174.6921,-80.23425,-106.7642,24.66133,0.4196078,0.8509804,1
-16.44144,-162.9649,-31.18512,19.01379,177.7579,-26.28802,41.20806,165.0915,-29.21411,77.11572,-90.41257,-4.277435,5.091918,90.63927,-179.7633,-84.46945,48.97806,-139.0142,77.90826,-56.49503,24.32604,5.825583,97.40704,174.692,-80.23431,-106.7643,24.66138,0.7450981,1,1
-17.66196,-163.3048,-31.2438,17.02667,177.9317,-25.79596,38.62532,166.3668,-27.73892,64.86895,-88.93646,-4.485321,34.28391,92.57551,-179.3497,-41.69919,87.09232,-175.8317,77.46375,-57.43994,23.4087,6.945978,97.29972,174.6739,-81.81616,-112.1116,29.91778,0.6980392,0.6980392,0.8862745
-15.12808,-175.375,-36.4826,25.8548,156.9707,-33.7612,52.07665,130.037,-47.75333,28.89809,-85.55936,-6.513641,58.07198,-88.60269,-5.458038,88.5692,120.6318,-152.7216,25.28668,-79.16345,3.092546,58.08338,-74.43427,8.140028,84.12951,35.17331,117.3051,1,0.3058824,0.2901961
-12.96234,-172.9974,-36.11047,27.93919,159.0884,-34.53503,53.59881,130.4166,-50.37341,37.73243,-86.40103,-5.914886,79.41474,-96.23724,-11.67953,56.91026,93.53415,-178.1055,25.9497,-79.09381,3.160172,59.38726,-74.02261,8.518769,82.88702,50.55292,132.6193,1,0.4156863,0.2941177
-12.96234,-172.9974,-36.11047,27.93918,159.0884,-34.53503,53.59882,130.4166,-50.37344,40.55797,-86.6633,-5.736816,86.03049,-113.7828,-28.81464,46.6704,92.85646,-178.2233,29.90835,-78.65189,3.582288,67.1945,-70.62097,11.7112,71.59042,81.38406,163.037,1,0.4509804,0.3411765
-27.2822,-169.8169,-32.71664,1.182344,174.0391,-23.7265,17.58508,167.5327,-21.24496,7.860286,-83.3067,-8.260773,8.311193,-83.34735,-5.04657,17.59778,-83.11975,-1.5896,0.8716654,-81.08597,0.9562479,11.64043,-80.57205,2.747971,18.0558,-79.85117,4.172273,0.5058824,0,0
-24.54782,-177.6885,-34.00766,11.68137,161.5149,-26.14722,35.16125,149.4069,-27.50659,33.18349,-85.97253,-6.214966,68.4252,-90.68799,-6.830078,73.3287,95.2974,-177.2234,40.56573,-77.18329,4.932852,85.06688,3.774131,85.43155,36.64339,93.17119,173.4406,0.772549,0.3490196,0.4705882
-17.61209,-178.0992,-36.79645,23.51229,154.5624,-32.79312,50.35655,129.487,-44.85138,57.84056,-88.25394,-4.786102,51.2909,94.11226,-178.667,-16.22589,89.31979,-177.2821,73.25208,-63.83603,17.25012,17.24371,96.28317,174.4167,-79.77014,121.3412,155.6306,1,0.7058824,0.9294118
-12.96234,-172.9974,-36.11047,27.93918,159.0884,-34.53503,53.59882,130.4166,-50.37341,76.41122,-90.30374,-4.265106,6.752192,90.74123,-179.7527,-82.39932,61.61461,-151.576,77.90826,-56.49503,24.32602,5.825588,97.40703,174.692,-80.23431,-106.7643,24.66133,1,0.9882353,1
-12.96231,-172.9974,-36.11047,27.93919,159.0884,-34.53503,53.59881,130.4166,-50.37341,77.11575,-90.4126,-4.277466,5.091908,90.63927,-179.7633,-84.46948,48.978,-139.0141,77.90833,-56.495,24.32604,5.825581,97.40702,174.6921,-80.23431,-106.7643,24.66136,1,1,1
-15.45123,-171.074,-34.16821,23.76501,164.7981,-30.58536,48.98772,144.2622,-39.57077,36.88188,-86.32156,-5.969696,77.36713,-94.53659,-10.10583,59.98716,93.7724,-178.0332,43.08553,-76.75763,5.316721,82.98922,53.03834,134.5109,28.09452,94.22736,174.0844,0.8941177,0.4,0.5019608
-24.46027,-160.3924,-31.52325,2.394384,-175.2233,-23.42053,17.19893,178.9705,-20.86664,7.860282,-83.3067,-8.260773,8.31119,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716639,-81.08597,0.9562442,11.64043,-80.57208,2.747967,18.0558,-79.85117,4.172273,0.5215687,0,0
-18.44971,-179.0199,-36.87494,22.73364,153.753,-32.44775,49.78268,129.2763,-43.89368,52.7435,-87.78052,-5.040192,63.6905,95.89783,-177.5133,2.325035,90.45339,-177.805,71.27684,-65.84308,15.34243,21.93925,95.78981,174.2382,-72.62823,111.0262,165.5612,1,0.6509804,0.9137255
-12.96234,-172.9974,-36.11047,27.93918,159.0884,-34.53503,53.59881,130.4166,-50.37341,76.17549,-90.26855,-4.262207,7.308293,90.77545,-179.7489,-81.65192,64.40464,-154.341,77.90831,-56.49506,24.32601,5.825584,97.40704,174.6921,-80.23431,-106.7642,24.66133,1,0.9843137,1
-12.96234,-172.9974,-36.11047,27.93918,159.0884,-34.53506,53.59881,130.4166,-50.37341,77.11573,-90.41263,-4.277496,5.091914,90.63927,-179.7633,-84.46942,48.97798,-139.0141,77.90829,-56.49506,24.326,5.82558,97.40703,174.6921,-80.23431,-106.7643,24.66135,1,1,1
-12.96234,-172.9974,-36.11047,27.93919,159.0884,-34.53506,53.59881,130.4166,-50.37341,77.11575,-90.41263,-4.277496,5.091915,90.63927,-179.7633,-84.46948,48.97802,-139.0141,77.90831,-56.49506,24.326,5.825583,97.40703,174.6921,-80.23428,-106.7643,24.66134,1,1,1
-15.93152,-174.877,-35.81958,24.55008,158.7196,-32.45886,50.68322,134.4701,-44.20776,38.01567,-86.42746,-5.896729,80.0946,-96.95062,-12.35101,55.885,93.45931,-178.1248,32.52597,-78.33258,3.881308,72.34677,-66.76224,15.41949,63.25524,86.79096,168.1457,0.9647059,0.4156863,0.372549
-27.68982,-123.4554,-34.9375,-23.29758,-128.6873,-27.94846,-27.88248,-126.6082,-25.33755,7.860284,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716592,-81.08597,0.9562414,11.64043,-80.57208,2.747962,18.0558,-79.85117,4.172268,0.03137255,0,0
-26.92285,-157.28,-32.15781,-4.787628,-170.3707,-23.42346,5.869291,-174.4648,-19.92026,27.4672,-85.41888,-6.617035,54.62527,-88.10355,-5.210907,86.10781,-95.67896,-9.315338,36.73569,-77.76617,4.403259,80.34776,-52.064,29.85524,49.46193,91.00838,171.8319,0.4,0.2705882,0.4235294
-26.01895,178.9181,-34.47864,11.05392,157.4975,-26.10062,35.39098,144.9743,-27.59546,51.11078,-87.63058,-5.126617,67.66645,96.76897,-176.8488,8.272926,90.78075,-177.9224,73.49483,-63.55682,17.51666,16.66177,96.34269,174.4359,-80.61395,123.6652,153.354,0.8196079,0.6156863,0.9333333
-28.66095,170.3311,-36.151,12.71303,145.69,-26.93277,41.17757,129.252,-31.07462,59.68815,-88.42896,-4.700684,46.80721,93.64548,-178.9082,-22.93808,88.83975,-177.0116,77.68671,-56.97507,23.85979,6.38517,97.35348,174.6832,-81.03375,-109.2019,27.05357,0.9568627,0.7254902,0.9960784
-12.96231,-172.9974,-36.11047,27.93919,159.0884,-34.53506,53.59881,130.4165,-50.37344,66.89828,-89.14536,-4.413422,29.40263,92.21629,-179.4625,-49.0141,86.11266,-175.069,77.90826,-56.495,24.32605,5.825581,97.40704,174.6921,-80.23431,-106.7643,24.66139,1,0.8431373,1
-12.96231,-172.9974,-36.11047,27.93919,159.0884,-34.53503,53.59882,130.4166,-50.37341,77.11573,-90.41257,-4.277435,5.091911,90.63927,-179.7633,-84.46942,48.97803,-139.0142,77.90826,-56.49506,24.32602,5.82558,97.40704,174.692,-80.23425,-106.7643,24.66138,1,1,1
-12.96234,-172.9974,-36.11047,27.93918,159.0884,-34.53503,53.59882,130.4166,-50.37344,77.11575,-90.41263,-4.277466,5.091915,90.63927,-179.7633,-84.46954,48.97802,-139.0141,77.90826,-56.49506,24.32602,5.825585,97.40704,174.6921,-80.23428,-106.7643,24.66134,1,1,1
-13.20804,-172.4369,-35.67084,27.44116,160.374,-33.80756,53.08573,133.175,-48.44159,77.11578,-90.4126,-4.277466,5.091911,90.63928,-179.7633,-84.46948,48.97803,-139.0142,77.90831,-56.49506,24.326,5.825585,97.40703,174.692,-80.23431,-106.7642,24.66133,0.9803922,1,1
-13.35635,-172.0866,-35.41205,27.12916,161.1541,-33.37854,52.74405,134.8252,-47.30054,77.11573,-90.4126,-4.277466,5.091911,90.63926,-179.7633,-84.46954,48.97802,-139.0141,77.90831,-56.49503,24.32603,5.825575,97.40704,174.6921,-80.23428,-106.7643,24.66137,0.972549,1,1
-16.82938,-161.5883,-30.80707,17.81101,179.8877,-25.63989,39.29862,168.3516,-27.70013,16.32365,-84.26904,-7.493561,28.06029,-85.25659,-4.648621,46.81013,-85.15552,-1.220978,11.2395,-80.40219,1.804387,30.96468,-79.08655,4.03676,48.66919,-76.24371,7.079401,0.654902,0.0627451,0.05098039
-22.90088,-130.394,-29.38934,-6.53064,-139.8848,-21.99387,-1.256012,-141.8829,-18.32745,7.860292,-83.3067,-8.260773,8.311195,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716636,-81.08597,0.9562459,11.64043,-80.57205,2.747972,18.0558,-79.85117,4.172275,0.2705882,0,0
-19.33087,-156.6357,-29.98041,11.25206,-172.4354,-23.57773,29.17041,179.8718,-22.71393,58.63448,-88.32883,-4.748901,49.3633,93.90408,-178.7781,-19.11121,89.11964,-177.1726,57.52316,-73.29602,8.429282,53.30863,90.9416,171.1287,-22.42343,98.83735,174.8221,0.6156863,0.7333333,0.7215686
