Joint1Tx, Joint1Ty, Joint1Tz, Joint2Tx, Joint2Ty, Joint2Tz, Joint3Tx, Joint3Ty, Joint3Tz, Joint1Ix, Joint1Iy, Joint1Iz, Joint2Ix, Joint2Iy, Joint2Iz, Joint3Ix, Joint3Iy, Joint3Iz, Joint1Mx, Joint1My, Joint1Mz, Joint2Mx, Joint2My, Joint2Mz, Joint3Mx, Joint3My, Joint3Mz,ThumbClosure, IndexClosure, MiddleClosure, ThumbAbduction
-37.36014,166.8017,-33.70007,2.486383,145.5728,-21.42285,29.55901,135.5843,-20.68793,67.78613,-84.81302,-5.852295,27.43801,98.14079,-178.879,-51.81357,90.72422,-173.7992,77.90831,-56.49503,24.32603,5.825582,97.40704,174.692,-80.23425,-106.7643,24.66135,0.854902,0.8470588,1,0.6509804
-36.07941,168.3671,-34.20602,4.264166,146.4901,-22.2894,31.85763,135.5319,-22.21835,67.28423,-84.72626,-5.837372,28.64301,98.24033,-178.8487,-50.0101,91.067,-174.0787,77.90829,-56.49506,24.32601,5.825585,97.40704,174.692,-80.23431,-106.7643,24.66137,0.8784314,0.8392157,1,0.6156863
-26.83719,177.9773,-36.97162,15.19173,151.9787,-28.56204,44.13098,132.9031,-34.79141,77.2323,-87.1001,-6.793823,4.952991,96.45403,-179.2077,-84.18311,49.77279,-134.0184,77.90833,-56.49503,24.32602,5.825579,97.40704,174.6921,-80.23431,-106.7643,24.66136,1,1,1,0.3686275
-23.39758,-178.0856,-37.15741,18.2013,155.3346,-30.30978,46.38075,134.1289,-38.49643,77.23233,-87.10013,-6.793854,4.952993,96.45403,-179.2077,-84.18323,49.77283,-134.0184,77.90831,-56.49506,24.326,5.825588,97.40704,174.6921,-80.23431,-106.7643,24.66135,1,1,1,0.2745098
-23.2547,-177.9247,-37.15942,18.32825,155.473,-30.37891,46.47528,134.1762,-38.65192,77.2323,-87.10013,-6.793854,4.952992,96.45403,-179.2077,-84.18311,49.77282,-134.0184,77.90826,-56.49503,24.32602,5.825581,97.40704,174.6921,-80.23425,-106.7643,24.66135,1,1,1,0.2745098
-22.54117,-177.1242,-37.16312,18.96443,156.163,-30.71997,46.94854,134.4084,-39.43079,77.23235,-87.1001,-6.793823,4.952994,96.45403,-179.2077,-84.18323,49.77279,-134.0184,77.90829,-56.49503,24.32602,5.825583,97.40704,174.6921,-80.23434,-106.7642,24.66132,1,1,1,0.254902
-24.25586,-179.0557,-37.13583,17.44206,154.502,-29.88882,45.81484,133.8383,-37.56543,77.23233,-87.1001,-6.793823,4.952991,96.45403,-179.2077,-84.18317,49.77284,-134.0184,77.90829,-56.49503,24.32602,5.825578,97.40703,174.6921,-80.23434,-106.7643,24.66137,1,1,1,0.3019608
-41.81332,160.3751,-31.6344,-4.313538,141.5614,-18.41943,20.25838,134.5686,-15.84259,61.91912,-83.89749,-5.781128,41.57964,99.43208,-178.3886,-30.63324,93.65962,-175.9782,77.90831,-56.49503,24.32603,5.825583,97.40704,174.6921,-80.23431,-106.7642,24.66129,0.7607843,0.7568628,1,0.7803922
-48.01624,145.9099,-26.92279,-30.34598,135.5224,-15.30487,-24.33847,133.8978,-11.02597,24.78235,-79.61676,-7.426453,47.90632,-82.08838,-5.701782,76.09299,-84.76184,-4.811737,37.05701,-77.71991,4.445502,80.91395,-49.90503,31.9931,48.39529,91.22894,172.0088,0.2588235,0.2156863,0.4,1
-46.67841,160.8641,-30.97552,-44.74399,156.4487,-23.13309,-51.85693,160.1876,-22.42587,8.056215,-77.61554,-8.80191,8.506719,-77.66046,-5.58847,17.79501,-77.52448,-2.151642,0.8716614,-81.08597,0.9562483,11.64043,-80.57205,2.747962,18.0558,-79.85117,4.172274,0,0,0,0.8666667
-43.38602,-177.2716,-35.73361,-41.71957,178.336,-28.08151,-48.58325,-177.2524,-27.711,8.056225,-77.61554,-8.80188,8.506727,-77.66046,-5.58847,17.79502,-77.52451,-2.151642,0.8716683,-81.08597,0.9562505,11.64044,-80.57205,2.747975,18.0558,-79.85117,4.172276,0,0,0,0.7098039
-33.33633,-134.0612,-38.70871,-31.86484,-138.0123,-31.89868,-38.52542,-133.7007,-30.88403,8.056225,-77.61551,-8.80188,8.506721,-77.66049,-5.58847,17.79501,-77.52448,-2.151611,0.8716603,-81.08597,0.95625,11.64043,-80.57205,2.747973,18.0558,-79.85117,4.172282,0,0,0,0.3529412
-38.96826,-156.4693,-38.38156,-37.46371,-160.6871,-31.09079,-44.15887,-156.1174,-30.57883,19.07083,-78.96332,-7.851044,34.29122,-80.43921,-5.299744,55.94678,-80.8623,-2.252167,40.24879,-77.23431,4.886714,84.9798,-3.836731,77.84323,37.7124,93.02273,173.341,0,0.1607843,0.4901961,0.5686275
-47.14572,150.3276,-28.17966,-26.67996,138.6069,-15.98947,-18.08994,136.3775,-11.60104,33.35294,-80.5639,-6.866608,68.54416,-86.33755,-8.351807,73.13716,102.8476,-175.3602,57.52316,-73.29605,8.429279,53.30866,90.94159,171.1286,-22.42343,98.83735,174.8221,0.3411765,0.3490196,0.6901961,0.9529412
-45.66937,152.9063,-29.17352,-12.35693,136.8987,-15.75684,7.947918,132.3283,-12.01718,42.68611,-81.58215,-6.360443,87.24537,157.4446,-123.0732,39.36696,98.66018,-177.5254,71.77594,-65.37607,15.78496,20.75879,95.91629,174.2872,-74.45795,112.7493,163.9353,0.6392157,0.4862745,0.9058824,0.9058824
-40.24469,162.8566,-32.42807,-1.804321,143.1583,-19.48108,23.77191,135.1758,-17.46994,58.77874,-83.47101,-5.811798,49.19032,100.3019,-177.9446,-19.23422,94.69199,-176.5827,77.90826,-56.49503,24.32603,5.825578,97.40703,174.6921,-80.23431,-106.7643,24.66135,0.7960784,0.7137255,1,0.7333333
-31.60397,173,-35.86169,10.24478,148.7438,-25.46826,39.29401,133.6738,-28.43689,71.25271,-85.47723,-6.021637,19.14166,97.48848,-179.0472,-64.20187,87.2794,-170.7865,77.90831,-56.495,24.32605,5.825576,97.40704,174.692,-80.23428,-106.7643,24.66137,0.9607843,0.9058824,1,0.4980392
-29.90894,174.5656,-36.43866,12.31732,149.4136,-26.72223,41.65791,132.5602,-31.08658,73.67767,-86.03619,-6.235413,13.36817,97.05927,-179.1293,-72.73917,82.29626,-166.103,77.90829,-56.49506,24.32601,5.825585,97.40704,174.692,-80.23428,-106.7643,24.66138,0.9882353,0.9411765,1,0.454902
-28.84515,175.6055,-36.73474,13.47516,149.9891,-27.46521,42.83953,132.114,-32.65244,74.39668,-86.22324,-6.320221,11.66144,96.935,-179.1489,-75.22577,79.78391,-163.6793,77.90831,-56.49506,24.326,5.825584,97.40703,174.6921,-80.23428,-106.7643,24.66134,1,0.9568627,1,0.427451
-28.84515,175.6055,-36.73474,13.47517,149.9891,-27.46521,42.83952,132.114,-32.65244,76.99851,-87.01727,-6.744232,5.504751,96.49326,-179.2039,-83.57739,55.18026,-139.3969,77.90829,-56.49506,24.326,5.825581,97.40703,174.6921,-80.23431,-106.7643,24.66135,1,0.9960784,1,0.4235294
-28.41522,176.1188,-36.79388,13.84023,150.4174,-27.70493,43.11472,132.2874,-33.10947,76.76425,-86.93646,-6.696747,6.057818,96.53264,-179.2,-82.92328,59.63768,-143.8254,77.90829,-56.49503,24.32602,5.825579,97.40703,174.6921,-80.23428,-106.7643,24.66134,1,0.9921569,1,0.4156863
-26.6937,178.1445,-36.98477,15.31556,152.1199,-28.63824,44.22389,132.9574,-34.94479,76.05869,-86.70563,-6.566284,7.725002,96.65163,-179.1868,-80.77231,69.04321,-153.1437,77.90826,-56.49506,24.32601,5.825584,97.40703,174.6921,-80.23431,-106.7642,24.6613,1,0.9803922,1,0.3686275
-22.68372,-177.2838,-37.16324,18.83699,156.0253,-30.65234,46.85379,134.3625,-39.27484,75.8226,-86.63214,-6.526367,8.283398,96.69159,-179.1821,-80.01324,71.27347,-155.3448,77.90826,-56.49503,24.32603,5.825582,97.40703,174.692,-80.23425,-106.7643,24.66138,1,0.9764706,1,0.2588235
-31.30353,173.3064,-35.95538,10.59318,148.9128,-25.67761,39.67956,133.5685,-28.85925,71.0078,-85.42584,-6.005157,19.72609,97.53285,-179.0374,-63.33194,87.61502,-171.0918,77.90831,-56.49506,24.326,5.82559,97.40703,174.6921,-80.23428,-106.7643,24.66134,0.9647059,0.8980392,1,0.4901961
-48.01624,145.9099,-26.92279,-15.82822,131.4535,-13.69586,3.149095,127.8885,-9.738708,62.95417,-84.04593,-5.779816,39.07677,99.17938,-178.5009,-34.38266,93.26378,-175.7192,77.90833,-56.49506,24.326,5.825579,97.40703,174.6921,-80.23434,-106.7642,24.66132,0.5921569,0.772549,1,1
-48.01624,145.9099,-26.92279,-45.86908,141.605,-19.09558,-53.14728,144.6052,-17.87741,59.0424,-83.50562,-5.807831,48.55048,100.2215,-177.9892,-20.19238,94.61295,-176.5404,77.90831,-56.49503,24.32603,5.825589,97.40703,174.692,-80.23431,-106.7643,24.66137,0,0.7137255,1,1
-48.01624,145.9099,-26.92279,-45.86908,141.605,-19.09555,-53.14731,144.6052,-17.87741,58.51471,-83.43652,-5.815948,49.83115,100.384,-177.8983,-18.27457,94.77003,-176.6237,77.90831,-56.49503,24.32602,5.82559,97.40702,174.692,-80.23431,-106.7643,24.66137,0,0.7058824,1,1
-48.01624,145.9099,-26.92282,-45.86908,141.605,-19.09555,-53.14728,144.6052,-17.87741,57.72062,-83.33398,-5.829834,51.75946,100.6418,-177.7483,-15.38708,94.99844,-176.7395,77.90831,-56.49506,24.32601,5.825589,97.40703,174.6921,-80.23431,-106.7643,24.66134,0,0.6941177,1,1
-48.01624,145.9099,-26.92279,-45.86908,141.605,-19.09555,-53.14728,144.6052,-17.87741,71.49711,-85.52936,-6.03894,18.55853,97.44439,-179.0567,-65.06918,86.92301,-170.4604,77.90831,-56.49506,24.32601,5.825586,97.40704,174.6921,-80.23431,-106.7643,24.66136,0,0.9254902,1,1
-48.01624,145.9099,-26.92279,-45.86908,141.605,-19.09555,-53.14731,144.6052,-17.87744,77.23231,-87.1001,-6.793854,4.95299,96.45403,-179.2077,-84.18317,49.77283,-134.0184,77.90829,-56.49503,24.32604,5.825586,97.40704,174.6921,-80.23431,-106.7643,24.66135,0,1,1,1
-48.01624,145.9099,-26.92279,-45.86911,141.605,-19.09555,-53.14731,144.6052,-17.87744,77.23231,-87.10016,-6.793854,4.952989,96.45402,-179.2077,-84.18317,49.77279,-134.0184,77.90831,-56.49506,24.32601,5.825582,97.40703,174.6921,-80.23431,-106.7643,24.66134,0,1,1,1
-48.01624,145.9099,-26.92279,-45.86908,141.605,-19.09555,-53.14731,144.6052,-17.87741,77.2323,-87.10013,-6.793854,4.952998,96.45403,-179.2077,-84.18323,49.77283,-134.0184,77.90831,-56.49506,24.326,5.825588,97.40704,174.6921,-80.23428,-106.7643,24.66134,0,1,1,1
-48.01624,145.9099,-26.92279,-45.86908,141.605,-19.09558,-53.14731,144.6052,-17.87744,77.2323,-87.10013,-6.793854,4.95299,96.45403,-179.2077,-84.18311,49.77279,-134.0184,77.90829,-56.49506,24.326,5.825582,97.40703,174.692,-80.23428,-106.7643,24.66134,0,1,1,1
-47.8909,147.7787,-27.45352,-45.77084,143.4541,-19.61768,-53.02982,146.5566,-18.47372,77.2323,-87.10013,-6.793854,4.952989,96.45403,-179.2077,-84.18317,49.77283,-134.0184,77.90831,-56.49506,24.32599,5.82558,97.40704,174.6921,-80.23434,-106.7643,24.66134,0,1,1,0.9843137
-47.00473,157.8939,-30.21075,-45.02914,153.4918,-22.36154,-52.17657,157.0999,-21.56915,32.21275,-80.43933,-6.935913,65.79103,-85.47287,-7.685059,77.22814,104.3295,-174.1186,47.42341,-75.92853,6.0611,74.92628,78.85643,159.9857,13.18126,95.71796,174.7448,0,0.3176471,0.5294118,0.9019608
-47.34381,154.47,-29.30197,-45.31995,150.0886,-21.45093,-52.50629,153.5355,-20.54974,8.056229,-77.61554,-8.80188,8.506726,-77.66046,-5.58847,17.79501,-77.52448,-2.151642,0.8716662,-81.08597,0.9562472,11.64043,-80.57205,2.747967,18.0558,-79.8512,4.172276,0,0,0,0.9294118
-47.92349,147.3096,-27.32083,-45.79666,142.9897,-19.48697,-53.06049,146.0669,-18.32465,8.05622,-77.61554,-8.80188,8.506721,-77.66046,-5.58847,17.79502,-77.52448,-2.151642,0.8716628,-81.08597,0.956248,11.64043,-80.57208,2.747963,18.0558,-79.85117,4.172275,0,0,0,0.9921569
-48.01624,145.9099,-26.92279,-22.80554,133.2958,-14.30646,-10.13217,130.6371,-10.00293,9.734373,-77.83038,-8.644562,12.38945,-78.08887,-5.474274,23.5387,-78.00134,-2.049225,15.93766,-80.03311,2.210378,39.91652,-78.05875,4.913568,62.85206,-72.15955,10.80089,0.4352941,0.02352941,0.1764706,1
-48.01624,145.9099,-26.92279,-26.58545,134.374,-14.75717,-17.27017,132.2078,-10.40717,39.87514,-81.27441,-6.501099,84.07719,-104.2465,-25.19489,49.57414,99.45522,-177.3593,57.80993,-73.20071,8.515635,52.67463,91.09632,171.2533,-23.45139,98.93638,174.7942,0.3568628,0.4392157,0.6941177,1
-48.0162,145.9099,-26.92279,-21.70868,132.9948,-14.19244,-8.053955,130.1969,-9.9216,52.35139,-82.67581,-5.968018,64.81631,103.073,-176.0535,4.165138,96.37067,-177.2912,73.73668,-63.27039,17.79033,16.08096,96.40178,174.4545,-81.43802,126.4295,150.6369,0.4705882,0.6352941,0.9490196,1
-47.46756,147.7268,-27.52621,-15.23584,132.9291,-14.23584,3.856789,129.1589,-10.29846,67.03272,-84.68353,-5.830688,29.2473,98.29083,-178.8328,-49.10547,91.22945,-174.2094,77.90831,-56.49506,24.32601,5.825583,97.40702,174.6921,-80.23428,-106.7643,24.66134,0.6156863,0.8431373,1,0.9686275
-46.26254,151.1199,-28.65668,-12.2005,135.1952,-15.19855,8.726286,130.6996,-11.49771,70.02406,-85.22705,-5.946625,22.07646,97.71348,-178.9951,-59.82779,88.78489,-172.1396,77.90831,-56.49503,24.32603,5.825582,97.40703,174.6921,-80.23425,-106.7643,24.66135,0.6470588,0.8784314,1,0.9294118
-48.01624,145.9099,-26.92279,-34.89264,137.0407,-16.12402,-32.84344,136.2189,-12.14221,34.20719,-80.65704,-6.815735,70.60627,-87.11841,-8.986877,70.06438,102.0875,-175.9401,55.20689,-74.01538,7.779308,58.39696,89.5098,169.9328,-14.15393,98.07951,174.9772,0.1568628,0.3411765,0.6039216,1
-48.01624,145.9099,-26.92279,-45.86908,141.605,-19.09558,-53.14731,144.6052,-17.87744,8.056221,-77.61551,-8.80188,8.50672,-77.66049,-5.58847,17.79501,-77.52448,-2.151642,0.8716595,-81.08597,0.9562415,11.64043,-80.57208,2.747967,18.0558,-79.85117,4.17228,0,0,0,1
-48.01624,145.9099,-26.92279,-45.86908,141.605,-19.09555,-53.14731,144.6052,-17.87741,8.056218,-77.61554,-8.80188,8.506716,-77.66046,-5.58847,17.79501,-77.52448,-2.151642,0.8716569,-81.08597,0.9562456,11.64043,-80.57208,2.747972,18.0558,-79.85117,4.172277,0,0,0,1
-48.01624,145.9099,-26.92279,-32.59464,136.2533,-15.68652,-28.55032,134.9986,-11.52023,8.05623,-77.61551,-8.80188,8.506726,-77.66046,-5.58847,17.79502,-77.52448,-2.151642,0.8716676,-81.08597,0.9562487,11.64044,-80.57208,2.747968,18.0558,-79.85117,4.172271,0.2392157,0,0,1
-44.60968,155.0332,-29.93304,-9.039032,137.9199,-16.45313,13.4702,132.5205,-13.10037,8.056224,-77.61551,-8.80188,8.506726,-77.66046,-5.58847,17.79502,-77.52448,-2.151642,0.8716633,-81.08597,0.9562489,11.64043,-80.57208,2.74797,18.0558,-79.85117,4.172279,0.6941177,0,0,0.8705882
-37.65021,166.4769,-33.57211,2.002409,145.4314,-21.21957,28.87687,135.696,-20.31348,8.056224,-77.61551,-8.80191,8.506722,-77.66046,-5.58847,17.79502,-77.52448,-2.151642,0.8716654,-81.08597,0.9562433,11.64043,-80.57208,2.747964,18.0558,-79.85117,4.172275,0.8470588,0,0,0.6588235
-48.01624,145.9099,-26.92279,-26.77933,134.4312,-14.78287,-17.63538,132.2913,-10.43344,8.056224,-77.61551,-8.80191,8.506723,-77.66046,-5.58847,17.79501,-77.52448,-2.151642,0.8716645,-81.08597,0.956243,11.64044,-80.57208,2.747972,18.0558,-79.85117,4.172272,0.3529412,0,0,1
-47.78802,149.1933,-27.85144,-45.68845,144.8549,-20.01031,-52.93256,148.0333,-18.92078,8.056218,-77.61551,-8.80191,8.50672,-77.66046,-5.58847,17.795,-77.52448,-2.151642,0.8716655,-81.08597,0.9562448,11.64043,-80.57205,2.747966,18.0558,-79.85117,4.172267,0,0,0,0.972549
-45.85727,167.3917,-32.5686,-44.01022,162.9615,-24.75784,-51.04654,166.9561,-24.20581,8.056225,-77.61551,-8.80188,8.506721,-77.66046,-5.58847,17.79501,-77.52448,-2.151642,0.8716599,-81.08597,0.9562409,11.64042,-80.57208,2.747963,18.05581,-79.85117,4.172279,0,0,0,0.827451
-46.33957,155.2398,-29.44272,-29.4184,144.287,-17.67267,-23.82419,142.4953,-13.33789,23.35278,-79.45538,-7.528748,44.48542,-81.63907,-5.548492,71.03447,-83.20786,-3.580627,17.27864,-79.92007,2.330045,42.49417,-77.69958,5.223373,66.90907,-70.10773,12.74327,0.282353,0.227451,0.2117647,0.8980392
-46.06058,165.8757,-32.21011,-44.1937,161.4471,-24.38998,-51.24783,165.3864,-23.80597,31.07136,-80.3143,-7.006866,63.03577,-84.75278,-7.167175,81.30413,107.0354,-171.6539,15.26681,-80.08832,2.151204,38.63074,-78.2258,4.770166,60.8211,-72.97644,10.03775,0,0.3333333,0.1372549,0.7960784
-31.05658,-125.2286,-38.09006,-29.55475,-129.0682,-31.47128,-36.24863,-124.9482,-30.20911,61.13889,-83.78836,-5.785187,43.4682,99.63229,-178.2942,-27.80426,93.9371,-176.1513,17.61372,-79.89127,2.360263,43.13977,-77.6041,5.306108,67.92095,-69.4798,13.34343,0,0.7450981,0.1960784,0.2862745
-29.77344,-120.1606,-37.55191,-28.24365,-123.9364,-31.03967,-34.9675,-119.9442,-29.63147,63.21199,-84.08359,-5.780212,38.45381,99.11846,-178.5268,-35.31589,93.15955,-175.6488,12.58208,-80.30084,1.918528,33.51023,-78.82373,4.260009,52.70868,-75.38104,7.841595,0,0.7764706,0.1372549,0.2392157
-29.77344,-120.1606,-37.55191,-28.24365,-123.9364,-31.03967,-34.9675,-119.9442,-29.63147,62.95417,-84.04593,-5.779785,39.07676,99.17937,-178.5009,-34.38266,93.26378,-175.7192,8.555688,-80.59558,1.579929,25.90618,-79.55356,3.63991,40.64111,-77.56903,5.947994,0,0.772549,0.09019608,0.2392157
-30.40588,-122.6722,-37.83487,-28.8909,-126.4796,-31.27023,-35.59897,-122.4226,-29.93457,22.78117,-79.39044,-7.570374,43.11987,-81.46796,-5.498535,69.01396,-82.76331,-3.267151,0.8716598,-81.08597,0.9562382,11.64043,-80.57208,2.747964,18.0558,-79.85117,4.172279,0,0.2039216,0,0.2627451
-32.40643,-130.472,-38.50723,-30.92551,-134.3778,-31.77554,-37.59656,-130.139,-30.66202,8.056221,-77.61554,-8.80188,8.506722,-77.66049,-5.58847,17.79501,-77.52448,-2.151642,0.871666,-81.08597,0.9562466,11.64043,-80.57208,2.747962,18.0558,-79.85117,4.172277,0,0,0,0.3333333
-37.41986,-150.071,-38.75351,-35.9407,-154.2173,-31.59528,-42.60858,-149.6822,-30.96729,8.056225,-77.61551,-8.80191,8.506727,-77.66046,-5.58847,17.79502,-77.52448,-2.151642,0.8716688,-81.08597,0.9562449,11.64043,-80.57208,2.747962,18.0558,-79.8512,4.172274,0,0,0,0.4980392
-39.20264,-157.4648,-38.30411,-37.69302,-161.6932,-30.99338,-44.39362,-157.1212,-30.49686,8.056224,-77.61554,-8.80188,8.506721,-77.66049,-5.58847,17.79501,-77.52448,-2.151642,0.8716616,-81.08597,0.956244,11.64044,-80.57208,2.747968,18.05581,-79.85117,4.172276,0,0,0,0.5568628
-41.77679,-169.0779,-37.02579,-40.18744,-173.4151,-29.49982,-46.97232,-168.8878,-29.12244,15.09149,-78.492,-8.173187,24.8973,-79.42499,-5.273468,42.04437,-79.53116,-1.960388,0.8716639,-81.08597,0.9562491,11.64043,-80.57205,2.747967,18.0558,-79.85117,4.172273,0,0.08627451,0,0.6588235
-42.60358,-173.1684,-36.41882,-40.97769,-177.5358,-28.82675,-47.80026,-173.0571,-28.46146,17.07849,-78.72925,-8.009491,29.57765,-79.92471,-5.265808,48.97052,-80.15375,-2.050293,4.538399,-80.86325,1.251201,18.40835,-80.13583,3.138508,28.75643,-78.95071,4.839895,0,0.1294118,0.04313726,0.6666667
-40.91092,-165.0089,-37.55051,-39.3537,-169.3114,-30.09576,-46.10492,-164.7532,-29.69028,13.67614,-78.3205,-8.293335,21.57661,-79.07288,-5.301819,37.13081,-79.11542,-1.943726,6.545317,-80.73273,1.414497,22.14307,-79.86035,3.377339,34.67307,-78.32776,5.328621,0,0.07843138,0.06666667,0.6156863
-42.60358,-173.1684,-36.41882,-40.97769,-177.5358,-28.82675,-47.80026,-173.0571,-28.46143,13.67615,-78.3205,-8.293335,21.57662,-79.07288,-5.301819,37.13081,-79.11545,-1.943726,6.545323,-80.73273,1.414498,22.14307,-79.86038,3.377334,34.67308,-78.32776,5.328621,0,0.07843138,0.06666667,0.682353
-39.78253,-159.9649,-38.0867,-38.25891,-164.2191,-30.72675,-44.97446,-159.6457,-30.26563,13.11102,-78.2514,-8.342194,20.25389,-78.93262,-5.318207,35.17372,-78.95325,-1.946045,9.22636,-80.54843,1.635599,27.16654,-79.44345,3.733643,42.64103,-77.27704,6.192386,0,0.07058824,0.09803922,0.5764706
-40.23932,-161.976,-37.8884,-38.70316,-166.2501,-30.48984,-45.4321,-161.6798,-30.05353,10.57613,-77.93668,-8.567444,14.34354,-78.30084,-5.426147,26.42953,-78.23807,-2.010223,13.58901,-80.22266,2.005058,35.426,-78.61166,4.44046,55.74686,-74.60748,8.538148,0,0.03529412,0.145098,0.5882353
-41.46967,-168.7064,-36.93674,-39.04163,-173.6261,-29.05865,-45.15302,-169.8072,-28.1167,16.22619,-78.62799,-8.07901,27.5675,-79.7092,-5.264313,45.99573,-79.87939,-2.000763,14.26022,-80.16956,2.063211,36.70618,-78.46246,4.567721,57.77542,-74.01443,9.079082,0.01568628,0.1137255,0.1568628,0.6392157
