Joint1Tx, Joint1Ty, Joint1Tz, Joint2Tx, Joint2Ty, Joint2Tz, Joint3Tx, Joint3Ty, Joint3Tz, Joint1Ix, Joint1Iy, Joint1Iz, Joint2Ix, Joint2Iy, Joint2Iz, Joint3Ix, Joint3Iy, Joint3Iz, Joint1Mx, Joint1My, Joint1Mz, Joint2Mx, Joint2My, Joint2Mz, Joint3Mx, Joint3My, Joint3Mz,ThumbClosure, IndexClosure, MiddleClosure, ThumbAbduction
-34.73236,178.9492,-36.33411,-10.2417,161.8121,-24.79086,3.78973,156.7164,-20.67609,51.88346,-87.51013,-4.774109,65.58383,95.59563,-178.4611,4.450405,90.91964,-178.1034,70.87095,-66.9277,13.98435,21.35381,96.21713,174.5305,-73.77591,110.7055,166.1314,0.5607843,0.6352941,0.9176471,0.5568628
-36.15601,174.5316,-35.93015,-10.50491,157.0457,-23.96396,4.508419,151.8141,-19.86353,53.55161,-87.65747,-4.68457,61.51543,94.95529,-178.88,-1.606628,90.59665,-177.9779,75.82996,-60.73779,20.11066,10.52863,97.05708,174.6824,-85.77527,-152.5359,70.11415,0.5803922,0.6588235,0.972549,0.5960785
-36.41345,173.9225,-35.85715,-10.73282,156.4548,-23.82819,4.2936,151.26,-19.70944,54.10661,-87.70685,-4.65564,60.16283,94.77133,-178.9902,-3.619965,90.48547,-177.9313,77.14062,-58.23856,22.59273,7.581092,97.27682,174.6922,-82.68726,-115.6836,33.46158,0.5803922,0.6627451,0.9882353,0.6
-35.94064,175.3822,-36.01343,-10.65311,158.0184,-24.12073,4.043709,152.8611,-19.99591,52.99608,-87.60825,-4.713989,62.86988,95.15252,-178.7565,0.4096355,90.70595,-178.0221,76.88146,-58.77625,22.05844,8.168462,97.23317,174.6913,-83.45004,-120.1121,37.85025,0.572549,0.6470588,0.9843137,0.5843138
-36.66779,-172.4855,-36.92401,-23.59378,175.8009,-26.35803,-19.9743,174.3882,-22.0799,40.68916,-86.535,-5.457794,86.64089,-111.7186,-27.28851,45.20119,92.95039,-178.485,53.16772,-75.26581,5.875068,58.70796,91.24061,171.2858,-14.0892,97.92251,175.7804,0.2862745,0.4745098,0.6666667,0.5529412
-35.43649,-149.8638,-38.41779,-33.94318,-153.9001,-31.43918,-40.62701,-149.5268,-30.58914,30.35601,-85.61169,-6.203339,61.70523,-88.4032,-5.501343,82.68584,97.92815,-175.4035,36.44744,-78.17612,3.201559,84.33552,-37.74008,43.46012,42.43887,92.90337,173.5852,0,0.2941177,0.4156863,0.427451
-32.76941,-139.2236,-38.112,-31.26495,-143.1319,-31.35864,-37.96133,-138.9343,-30.24316,20.48852,-84.66714,-7.022705,37.9618,-85.87009,-4.67981,61.8969,-86.03836,-1.29068,22.30062,-79.61179,1.995202,56.11811,-75.96945,6.06716,85.15257,2.030976,84.0086,0,0.1882353,0.282353,0.3568628
-31.32736,-133.4614,-37.69965,-29.80261,-137.299,-31.06689,-36.52094,-133.224,-29.79578,12.50964,-83.83237,-7.776398,19.11359,-84.28967,-4.797699,33.75531,-84.15717,-1.281525,7.196043,-80.70358,1.195455,24.74704,-79.74734,3.171508,38.83649,-77.80688,5.49658,0,0.07058824,0.08627451,0.3058824
-30.89746,-131.7278,-37.54254,-29.36469,-135.5441,-30.94556,-36.09158,-131.5093,-29.6268,8.883613,-83.42526,-8.151001,10.67646,-83.55988,-4.980835,21.13752,-83.35516,-1.506592,0.871672,-81.08597,0.956248,11.64044,-80.57208,2.747967,18.0558,-79.85117,4.172276,0,0.01568628,0,0.2901961
-30.47501,-130.0132,-37.37247,-28.93344,-133.8086,-30.81058,-35.66965,-129.8148,-29.44437,7.860287,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716637,-81.08597,0.9562454,11.64043,-80.57208,2.747966,18.0558,-79.85117,4.172274,0,0,0,0.2784314
