Joint1Tx, Joint1Ty, Joint1Tz, Joint2Tx, Joint2Ty, Joint2Tz, Joint3Tx, Joint3Ty, Joint3Tz, Joint1Ix, Joint1Iy, Joint1Iz, Joint2Ix, Joint2Iy, Joint2Iz, Joint3Ix, Joint3Iy, Joint3Iz, Joint1Mx, Joint1My, Joint1Mz, Joint2Mx, Joint2My, Joint2Mz, Joint3Mx, Joint3My, Joint3Mz,ThumbClosure, IndexClosure, MiddleClosure
-35.23022,92.1353,40.75951,23.05249,0.02513395,-5.0271,9.348867,-0.3521729,-3.566742,51.91466,1.819986,3.274271,54.29199,-4.488892,-5.522461,53.74034,-5.189758,-5.830902,52.93497,-0.6412964,-0.1722412,59.27374,-2.667633,-3.296631,65.65207,-3.135681,-3.079285,0.3529412,0.5333334,0.5882353
-36.58914,77.74767,44.16493,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,33.77467,0.810752,4.7922,28.39214,-1.74231,-3.660706,32.41938,-2.67334,-4.081787,19.29882,0.3034416,2.079283,24.34205,-0.6822205,-1.905365,23.58105,-0.8346252,-1.35556,0,0.2784314,0.172549
-39.8017,87.58881,43.7828,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,32.05346,0.6944423,4.932386,25.9747,-1.570282,-3.582123,30.43095,-2.50882,-3.995972,17.9586,0.3090983,2.169769,23.10429,-0.6453552,-1.888458,22.03132,-0.7910461,-1.340332,0,0.2588235,0.172549
-37.5184,80.53387,44.12806,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,51.08,1.784038,3.349067,53.09312,-4.295898,-5.366943,52.74791,-5.022369,-5.696777,36.52912,0.0344351,0.9595705,41.28038,-1.334381,-2.277252,44.42094,-1.556213,-1.752991,0,0.5294118,0.3882353
-30.59698,60.23816,43.11167,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,78.82097,0.8502102,-1.133911,85.86213,-128.9567,-128.8836,84.97125,-43.64618,-43.27411,77.97685,-4.303619,-3.899719,88.27263,-96.81012,-96.8389,80.26035,-172.884,-172.5212,0,0.9372549,0.9411765
-31.49423,62.85736,43.40759,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,77.97685,-4.303619,-3.899719,88.27263,-96.81012,-96.8389,80.26035,-172.884,-172.5212,0,1,0.9411765
-32.1001,64.61953,43.5799,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,78.47665,-4.506897,-4.095459,88.08041,-116.5233,-116.5381,79.58101,-173.3803,-173.0124,0,1,0.945098
-31.34366,62.4188,43.36135,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,61.74152,2.117352,2.29383,68.33387,-8.141174,-8.750854,65.45963,-8.058319,-8.318207,45.50397,-0.2705994,0.3655431,50.89463,-1.909912,-2.687439,55.89297,-2.19754,-2.250061,0,0.6745098,0.4941176
-44.9234,105.3932,41.37501,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,29.18422,0.4934672,5.16731,21.96976,-1.300171,-3.472321,27.13249,-2.250092,-3.871338,15.94759,0.3135439,2.30725,21.26749,-0.5926514,-1.865173,19.72582,-0.7275696,-1.320343,0,0.2196078,0.1411765
-27.9306,103.2142,43.11813,48.9455,-3.331268,-7.051727,33.1078,-2.070404,-4.202332,35.4947,0.9237741,4.65238,30.81805,-1.923004,-3.75,34.41344,-2.845795,-4.176758,27.97619,0.2146314,1.509607,32.62916,-0.9614868,-2.049194,33.8682,-1.150452,-1.499481,1,0.3058824,0.2784314
-46.21841,120.6675,37.70096,31.53715,-0.8476257,-5.428436,16.79965,-0.835968,-3.676331,35.4947,0.9237741,4.65238,30.81805,-1.923004,-3.75,34.41344,-2.845795,-4.176758,26.31436,0.2387115,1.617084,31.00467,-0.9017334,-2.016266,31.86455,-1.084412,-1.464905,0.5294118,0.3058824,0.2627451
-38.134,82.40317,44.07163,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,27.46357,0.3686876,5.309289,19.58432,-1.146545,-3.417816,25.16452,-2.102997,-3.806488,16.61796,0.3126027,2.26118,21.87708,-0.6098938,-1.87265,20.4917,-0.7484741,-1.32663,0,0.1960784,0.1490196
-32.86462,66.83974,43.76588,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,79.06168,0.7764637,-1.238068,85.64675,-132.3528,-132.2704,85.17915,-46.02109,-45.64026,60.94648,-1.222534,-0.8609619,68.71712,-4.173676,-4.629089,76.36694,-5.577606,-5.413361,0,0.9411765,0.6941177
-33.48087,68.62951,43.89031,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,73.10022,-2.891113,-2.540314,83.67594,-15.42505,-15.58517,86.76239,-157.2112,-156.901,0,1,0.8588235
-32.40503,65.50532,43.65828,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,15.22276,-0.6156921,6.36264,3.034002,-0.1704407,-3.224426,11.4014,-1.178009,-3.514191,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0,0.02745098,0
-28.57162,54.24442,42.2601,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,33.77467,0.810752,4.7922,28.39214,-1.74231,-3.660706,32.41938,-2.67334,-4.081787,6.917158,0.2720698,2.956993,13.31099,-0.3883362,-1.785767,9.667783,-0.4628601,-1.266998,0,0.2862745,0.03921569
-28.08966,103.3654,43.10943,48.9455,-3.331268,-7.051727,33.1078,-2.070404,-4.202332,29.18422,0.4934672,5.16731,21.96976,-1.300171,-3.472321,27.13249,-2.250092,-3.871338,19.29882,0.3034416,2.079283,24.34205,-0.6822205,-1.905365,23.58105,-0.8346252,-1.35556,1,0.2196078,0.1803922
-41.76077,111.395,39.48797,31.71378,-0.8673401,-5.438782,16.95717,-0.8465576,-3.679382,25.17194,0.1974925,5.500093,16.42792,-0.9501038,-3.357086,22.55576,-1.9151,-3.730469,15.27723,0.313942,2.353575,20.66061,-0.5757446,-1.85791,18.96262,-0.7068481,-1.314392,0.5333334,0.1647059,0.1333333
-33.48087,68.62951,43.89031,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,60.93747,2.104281,2.383816,67.19408,-7.688812,-8.332123,64.50002,-7.732544,-8.02301,45.1887,-0.2575073,0.387143,50.54747,-1.884857,-2.668427,55.48372,-2.168671,-2.226013,0,0.6627451,0.4901961
-40.03229,109.8897,39.80596,34.96944,-1.245483,-5.646698,19.88197,-1.046478,-3.742554,80.97065,0.01893286,-2.236938,83.58824,-149.9583,-149.8023,86.39424,-73.27142,-72.82117,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0.6078432,0.972549,1
-38.52759,101.4387,40.43878,25.99593,-0.2628174,-5.146667,11.91019,-0.5152893,-3.596802,62.27588,2.124552,2.232652,69.08994,-8.467407,-9.05484,66.09721,-8.288452,-8.528076,57.13827,-0.9165955,-0.5134277,64.17722,-3.319092,-3.858917,71.25454,-4.075958,-3.961761,0.4117647,0.682353,0.6431373
-33.01834,67.28607,43.79906,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0,0,0
-39.50183,86.64132,43.85,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,17.19869,-0.4446716,6.185826,5.65088,-0.3185425,-3.235626,13.59367,-1.316467,-3.544159,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0,0.05490196,0
-44.41818,103.4507,41.73847,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,49.4045,1.708106,3.496722,50.68605,-3.939148,-5.086182,50.75817,-4.70874,-5.450409,25.64848,0.2474074,1.660309,30.3588,-0.8786926,-2.003876,31.0661,-1.058807,-1.452087,0,0.4980392,0.254902
-47.79419,122.8961,37.04045,23.25224,0.006010745,-5.034637,9.521986,-0.3631287,-3.568542,70.12067,2.033088,1.14554,79.95478,-18.51721,-18.78543,75.40728,-13.85089,-13.79739,63.24241,-1.440796,-1.095795,71.49619,-4.894989,-5.297791,79.45801,-7.177216,-6.983765,0.3568628,0.8,0.7254902
-43.54163,115.1008,38.90198,32.06545,-0.9068604,-5.459656,17.27114,-0.8677063,-3.685608,73.66296,1.784285,0.4501931,84.42842,-35.21899,-35.34695,79.5197,-19.47269,-19.28891,72.57352,-2.78006,-2.432861,83.02574,-13.91949,-14.09335,87.4095,-150.9316,-150.6274,0.5411765,0.854902,0.8588235
-43.25281,114.6587,38.99263,32.41503,-0.9464417,-5.480774,17.58369,-0.8888245,-3.691925,64.39973,2.139911,1.977078,72.08154,-10.01962,-10.51929,68.62922,-9.33139,-9.490906,62.67188,-1.383789,-1.035278,70.80281,-4.696075,-5.112061,78.68977,-6.69873,-6.512482,0.5372549,0.7019608,0.7019608
-44.0304,101.9955,41.99538,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,21.74363,-0.06954956,5.790181,11.75317,-0.6703186,-3.28891,18.67998,-1.64859,-3.636566,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0,0.1098039,0
-38.134,82.40317,44.07163,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,10.25462,0.2993837,2.709815,16.19738,-0.458313,-1.810944,13.32895,-0.5575867,-1.280365,0,0,0.07450981
-31.19348,61.98104,43.31385,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0,0,1
-31.94812,64.17781,43.53875,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,63.24241,-1.440796,-1.095795,71.49619,-4.894989,-5.297791,79.45801,-7.177216,-6.983765,0,0,0.7254902
-34.92923,105.7803,40.74423,41.05093,-2.041656,-6.137665,25.47529,-1.451141,-3.898712,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,14.94207,0.3139367,2.376834,20.35819,-0.5674133,-1.854401,18.58204,-0.6965637,-1.311554,0.7607843,0,0.1294118
-14.9101,89.58815,41.21365,47.4269,-3.053711,-6.844849,31.59515,-1.939941,-4.132507,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0.9529412,0,0
-32.07867,106.3244,42.20913,47.30643,-3.032379,-6.829163,31.47625,-1.929871,-4.127258,14.94121,-0.6404724,6.388106,2.662969,-0.1495056,-3.223389,11.08998,-1.158508,-3.510376,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0.945098,0.02352941,0
-33.79462,106.1389,41.2443,43.85556,-2.459839,-6.420044,28.12778,-1.656067,-3.991119,13.53637,-0.765686,6.516215,0.8186581,-0.04562378,-3.220215,9.539678,-1.062103,-3.493103,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0.8392157,0.007843138,0
-33.01691,105.2963,41.33018,43.99022,-2.480896,-6.434662,28.25655,-1.66626,-3.995941,14.37868,-0.6903076,6.439189,1.923059,-0.1078186,-3.22171,10.46849,-1.119751,-3.503143,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0.8431373,0.01568628,0
-29.57986,104.5073,42.82754,48.48761,-3.245819,-6.987518,32.64891,-2.030365,-4.180603,19.75088,-0.2309875,5.961912,9.063726,-0.513855,-3.260651,16.44245,-1.500366,-3.591827,8.584356,0.2875226,2.832357,14.74512,-0.4225464,-1.797821,11.4885,-0.5098267,-1.272797,0.9843137,0.09019608,0.05490196
-35.70798,107.8495,40.87404,42.75919,-2.29184,-6.30481,27.08438,-1.57431,-3.953247,21.45859,-0.09234619,5.814593,11.36719,-0.6476746,-3.284363,18.35923,-1.627106,-3.62973,13.60173,0.3125474,2.470541,19.1554,-0.53479,-1.840881,17.06668,-0.6559753,-1.301025,0.8078431,0.1137255,0.1137255
-36.2648,104.9629,40.33655,36.92697,-1.487579,-5.788849,21.66204,-1.171753,-3.786957,21.17367,-0.1152344,5.839044,10.98178,-0.6251526,-3.279999,18.03883,-1.605743,-3.623077,13.60173,0.3125474,2.470541,19.1554,-0.53479,-1.840881,17.06668,-0.6559753,-1.301025,0.654902,0.1098039,0.1137255
-36.04413,106.7348,40.55745,40.16807,-1.917419,-6.056824,24.65094,-1.389343,-3.872528,24.02774,0.1098431,5.596231,14.86121,-0.8550415,-3.331421,21.25856,-1.824371,-3.696625,15.94759,0.3135439,2.30725,21.26749,-0.5926514,-1.865173,19.72582,-0.7275696,-1.320343,0.7372549,0.1490196,0.1411765
-35.30655,91.03561,40.90548,21.64047,0.1587415,-4.976318,8.127719,-0.2752991,-3.555084,54.68087,1.929181,3.019225,58.2619,-5.218384,-6.129547,57.03419,-5.807892,-6.339844,41.05291,-0.1026917,0.6646197,46.05709,-1.592773,-2.454102,50.15603,-1.839325,-1.961548,0.3254902,0.572549,0.4392157
-39.90552,101.4718,40.67645,21.64047,0.1587415,-4.976318,8.127719,-0.2752991,-3.555084,78.33814,0.9867523,-0.9364624,86.24365,-121.0357,-120.9813,84.53162,-39.44284,-39.08835,74.146,-3.130035,-2.770813,84.95333,-19.56781,-19.70047,85.41119,-164.2605,-163.9388,0.3254902,0.9294118,0.8823529
-20.54065,26.78887,35.66499,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,79.96019,-5.21701,-4.780914,86.71014,-148.3823,-148.3551,77.56066,-174.5371,-174.1539,0,1,0.972549
-22.46866,34.3541,37.86789,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0,1,1
-22.6727,35.10014,38.07109,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,73.91288,1.758347,0.3927737,84.70913,-37.40869,-37.52679,79.80453,-20.0369,-19.84396,71.24582,-2.52356,-2.183807,81.37759,-11.14163,-11.34964,88.65404,-109.4357,-109.1465,0,0.8588235,0.8392157
-32.62689,103.0838,40.91267,41.48518,-2.104004,-6.178802,25.88251,-1.481995,-3.912079,42.34821,1.341016,4.092857,40.56583,-2.760284,-4.240234,42.42248,-3.635773,-4.668884,33.58807,0.1074381,1.148906,38.24997,-1.191895,-2.185883,40.74792,-1.401611,-1.648987,0.772549,0.4,0.3490196
-33.63126,100.6378,40.38288,36.44477,-1.426819,-5.752533,21.22192,-1.140503,-3.775543,40.07003,1.208394,4.279874,37.31324,-2.457245,-4.049713,39.74957,-3.35199,-4.48233,41.05291,-0.1026917,0.6646197,46.05709,-1.592773,-2.454102,50.15603,-1.839325,-1.961548,0.6431373,0.3686275,0.4392157
-31.75256,106.0537,42.27839,47.4269,-3.053711,-6.844849,31.59515,-1.939941,-4.132507,41.49481,1.292075,4.163106,39.34623,-2.643372,-4.165161,41.42006,-3.526611,-4.595947,40.73207,-0.09188843,0.6857716,45.71365,-1.572601,-2.439819,49.74598,-1.816986,-1.944397,0.9490196,0.3882353,0.4352941
-31.90936,106.218,42.26231,47.4269,-3.053711,-6.844849,31.59515,-1.939941,-4.132507,44.05128,1.435934,3.951778,43.0034,-3.007385,-4.404907,44.42694,-3.86499,-4.826447,43.28823,-0.1825867,0.5158841,48.4694,-1.742737,-2.562439,53.02601,-2.006866,-2.093658,0.9490196,0.4235294,0.4666667
-33.64337,100.5282,40.3733,36.28298,-1.406586,-5.74054,21.07449,-1.130066,-3.77179,80.97065,0.01893286,-2.236938,83.58824,-149.9583,-149.8023,86.39424,-73.27142,-72.82117,71.51261,-2.572601,-2.231567,81.7094,-11.61047,-11.81168,88.49429,-122.6738,-122.3815,0.6392157,0.972549,0.8431373
-37.71466,102.7289,40.25671,30.10522,-0.6903687,-5.347839,15.52671,-0.7510986,-3.65271,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0.4980392,1,1
-38.43851,98.66508,40.77885,22.4503,0.08244738,-5.004944,8.82751,-0.3193054,-3.561554,53.02417,1.865694,3.173386,55.88509,-4.76355,-5.747711,55.06066,-5.425201,-6.022369,51.10283,-0.5376892,-0.03341675,57.17299,-2.444489,-3.111176,63.22705,-2.844666,-2.814301,0.3333333,0.5450981,0.5568628
-39.20032,85.69583,43.91065,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,16.35081,-0.5174561,6.261305,4.525203,-0.2546997,-3.22998,12.65153,-1.256683,-3.530579,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0,0.04313726,0
-31.94812,64.17781,43.53875,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,82.38189,-0.8312378,-3.266083,81.86692,-156.8175,-156.6071,86.49619,-101.0294,-100.5278,28.30803,0.209413,1.488204,32.9557,-0.9738464,-2.056152,34.27017,-1.164032,-1.506866,0,1,0.2941177
-34.56616,71.78965,44.05382,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,33.91599,0.09989296,1.127841,38.58495,-1.20694,-2.195313,41.1552,-1.417908,-1.659576,0,1,0.3529412
-32.1001,64.61953,43.5799,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,62.27588,2.124552,2.232652,69.08994,-8.467407,-9.05484,66.09721,-8.288452,-8.528076,33.91599,0.09989296,1.127841,38.58495,-1.20694,-2.195313,41.1552,-1.417908,-1.659576,0,0.654902,0.3568628
-28.85425,55.09024,42.39464,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,30.61878,0.5950567,5.049615,23.96805,-1.432831,-3.524078,28.77905,-2.377197,-3.930939,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0,0.2392157,1
-31.64517,63.29671,43.45258,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,32.34037,0.7140526,4.908989,26.37694,-1.598419,-3.594513,30.76192,-2.535736,-4.009674,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0,0.2666667,1
-50,130,35,18.7448,0.4248599,-4.88443,5.63722,-0.119873,-3.536499,37.2128,1.033424,4.512742,33.25043,-2.113586,-3.851105,36.41197,-3.02713,-4.28186,76.71598,-3.85199,-3.465271,87.76866,-49.94568,-50.00916,81.96982,-171.2625,-170.9131,0.2784314,0.3333333,0.9215686
-34.99512,105.29,40.64594,40.16807,-1.917419,-6.056824,24.65094,-1.389343,-3.872528,46.3133,1.556041,3.762035,46.24694,-3.368561,-4.658722,47.09691,-4.196075,-5.063751,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0.7411765,0.454902,1
-35.54214,105.1506,40.49252,38.80782,-1.732239,-5.939056,23.38972,-1.296326,-3.834686,46.3133,1.556041,3.762035,46.24694,-3.368561,-4.658722,47.09691,-4.196075,-5.063751,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0.7019608,0.454902,1
-37.98047,81.93498,44.08814,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,26.31729,0.2837753,5.404458,18.00246,-1.047211,-3.385803,23.85785,-2.007935,-3.767059,8.250651,0.2847213,2.857113,14.45684,-0.4155884,-1.795319,11.12276,-0.5003662,-1.271515,0,0.1803922,0.05098039
-36.3306,87.97919,41.75617,15.5394,0.7090046,-4.800629,2.899521,0.04948777,-3.523926,57.96484,2.035557,2.698135,62.96158,-6.328461,-7.097595,60.9515,-6.704224,-7.108551,59.20052,-1.074554,-0.6960449,66.62459,-3.740295,-4.234863,74.01972,-4.771729,-4.630157,0.2313726,0.6313726,0.6784314
-23.46451,54.41473,37.21924,14.6672,0.7847172,-4.780914,2.157712,0.09520237,-3.521912,75.65058,1.535663,-0.04876709,86.32066,-61.02731,-61.07736,81.75107,-25.01505,-24.75854,78.97382,-4.725494,-4.306183,87.71262,-131.2319,-131.2326,78.90455,-173.8143,-173.4412,0.1960784,0.8823529,0.9568627
-23.52661,42.60708,38.24446,6.508323,1.469127,-4.654846,-4.728271,0.5194592,-3.531555,69.09416,2.073256,1.315333,78.57375,-16.16174,-16.47101,74.19888,-12.76355,-12.74805,75.95173,-3.613373,-3.23584,87.03549,-35.06311,-35.14743,83.00159,-169.8978,-169.5564,0.05490196,0.7843137,0.9098039
-24.68954,72.15465,37.76833,24.63643,-0.1281433,-5.089081,10.7244,-0.4394531,-3.58194,66.50096,2.130208,1.700466,75.01372,-12.13165,-12.5455,71.12863,-10.62521,-10.70609,70.44173,-2.382446,-2.046021,80.377,-9.925598,-10.15402,88.56796,-62.94623,-62.6662,0.3843137,0.7450981,0.827451
-24.8602,78.01389,38.06321,28.63988,-0.5340881,-5.27121,14.23115,-0.6657715,-3.630798,66.50096,2.130208,1.700466,75.01372,-12.13165,-12.5455,71.12863,-10.62521,-10.70609,70.17245,-2.337341,-2.001831,80.04187,-9.573425,-9.808655,88.36578,-51.41107,-51.13422,0.4666667,0.7450981,0.8235294
-25.58173,78.60985,38.31465,28.08181,-0.4757385,-5.243469,13.73953,-0.633667,-3.623047,65.19038,2.139497,1.876109,73.18864,-10.73117,-11.19846,69.57056,-9.782501,-9.912354,69.08916,-2.165558,-1.832733,78.69466,-8.36911,-8.631439,87.18964,-27.21411,-26.9498,0.454902,0.7254902,0.8078431
-33.32648,68.18095,43.86128,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0,0,0
-23.74591,38.89507,39.06236,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,19.46672,-0.254364,5.986613,8.681955,-0.4918213,-3.257233,16.12432,-1.479584,-3.585999,4.58947,0.2442815,3.13523,11.33402,-0.3428955,-1.77063,7.152946,-0.3982544,-1.261627,0,0.1019608,0.06666667
-25.02606,43.19118,40.09419,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,32.34037,0.7140526,4.908989,26.37694,-1.598419,-3.594513,30.76192,-2.535736,-4.009674,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0,0.2627451,1
-26.01984,46.39294,40.79667,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,38.07091,1.086954,4.442932,34.46842,-2.213043,-3.906525,37.41253,-3.121429,-4.338501,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0,0.3411765,1
-26.01984,46.39294,40.79667,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,58.77927,2.057298,2.614593,64.12368,-6.660126,-7.394531,61.92367,-6.961884,-7.334869,18.29372,0.3078856,2.147063,23.41275,-0.6544495,-1.892578,22.41782,-0.8018494,-1.343994,0,0.6313726,0.1686275
-27.60226,51.31252,41.75826,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,36.20353,0.04311821,0.980592,40.94199,-1.317749,-2.266327,44.01209,-1.538116,-1.740417,0,1,0.3803922
-28.01379,52.56358,41.97907,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,82.6153,-1.007141,-3.47168,81.57439,-157.6784,-157.4591,86.43372,-105.4992,-104.9892,28.30803,0.209413,1.488204,32.9557,-0.9738464,-2.056152,34.27017,-1.164032,-1.506866,0,1,0.2862745
-36.30762,106.0568,40.41137,38.49967,-1.691284,-5.913483,23.10542,-1.275604,-3.826508,30.04491,0.5546834,5.096631,23.16767,-1.379211,-3.502655,28.11975,-2.325836,-3.906464,7.25032,0.2754506,2.931891,13.59636,-0.39505,-1.788116,10.03032,-0.4721985,-1.268036,0.6980392,0.2313726,0.04313726
-31.23129,104.8888,42.03724,46.44855,-2.883301,-6.720337,30.63371,-1.859222,-4.09082,28.61055,0.4522209,5.214541,21.17302,-1.248322,-3.453247,26.47549,-2.200409,-3.848938,8.918185,0.2901804,2.807685,15.03413,-0.4295654,-1.800354,11.85503,-0.5193176,-1.27417,0.9176471,0.2117647,0.0627451
-31.93118,105.1612,41.78542,45.69277,-2.755798,-6.62851,29.89729,-1.798462,-4.060181,27.46357,0.3686876,5.309289,19.58432,-1.146545,-3.417816,25.16452,-2.102997,-3.806488,11.9273,0.3077089,2.589249,17.66756,-0.495697,-1.825256,15.18856,-0.6062622,-1.289734,0.8901961,0.2,0.09803922
-39.90027,110.9365,39.83883,37.40438,-1.548492,-5.825653,22.09888,-1.202972,-3.798584,29.4711,0.5139599,5.143729,22.3687,-1.326324,-3.482178,27.46134,-2.275146,-3.882843,14.94207,0.3139367,2.376834,20.35819,-0.5674133,-1.854401,18.58204,-0.6965637,-1.311554,0.6666667,0.2235294,0.1294118
-32.74081,106.8161,42.0345,46.94191,-2.968445,-6.782288,31.11735,-1.899628,-4.111542,26.03086,0.2623333,5.428322,17.60812,-1.022736,-3.378326,23.53189,-1.984528,-3.75766,14.60694,0.3137949,2.400159,20.05646,-0.5591431,-1.850922,18.20215,-0.6863403,-1.308807,0.9333333,0.1764706,0.1215686
-32.82721,105.3347,41.4239,44.39104,-2.544159,-6.47876,28.64068,-1.696838,-4.010498,21.74363,-0.06954956,5.790181,11.75317,-0.6703186,-3.28891,18.67998,-1.64859,-3.636566,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0.8588235,0.1176471,0
-21.12253,96.94143,43.05955,48.9455,-3.331268,-7.051727,33.1078,-2.070404,-4.202332,27.46357,0.3686876,5.309289,19.58432,-1.146545,-3.417816,25.16452,-2.102997,-3.806488,19.63377,0.3016923,2.056799,24.65312,-0.6916504,-1.90979,23.97001,-0.8457031,-1.359619,1,0.1960784,0.1921569
-16.61829,92.91039,42.5929,48.9455,-3.331268,-7.051727,33.1078,-2.070404,-4.202332,28.03698,0.4106268,5.261864,20.37786,-1.197113,-3.435089,25.81949,-2.151398,-3.827332,22.31097,0.2828924,1.878771,27.16451,-0.7705994,-1.947998,27.10256,-0.9369202,-1.395996,1,0.2039216,0.2156863
